@relation  penbased
@attribute At1 integer[0,100]
@attribute At2 integer[0,100]
@attribute At3 integer[0,100]
@attribute At4 integer[0,100]
@attribute At5 integer[0,100]
@attribute At6 integer[0,100]
@attribute At7 integer[0,100]
@attribute At8 integer[0,100]
@attribute At9 integer[0,100]
@attribute At10 integer[0,100]
@attribute At11 integer[0,100]
@attribute At12 integer[0,100]
@attribute At13 integer[0,100]
@attribute At14 integer[0,100]
@attribute At15 integer[0,100]
@attribute At16 integer[0,100]
@attribute Class{0,1,2,3,4,5,6,7,8,9}
@inputs At1,At2,At3,At4,At5,At6,At7,At8,At9,At10,At11,At12,At13,At14,At15,At16
@outputs Class
@data
48, 95, 94, 100, 100, 73, 75, 47, 41, 25, 0, 5, 41, 1, 94, 0, 2
13, 66, 24, 100, 54, 86, 33, 45, 0, 17, 17, 17, 58, 6, 100, 0, 2
0, 90, 31, 100, 46, 72, 27, 42, 2, 17, 29, 4, 64, 2, 100, 0, 2
0, 71, 24, 100, 60, 100, 61, 63, 41, 29, 16, 0, 58, 3, 100, 2, 2
26, 71, 52, 100, 76, 76, 50, 40, 12, 11, 0, 0, 50, 2, 100, 5, 2
0, 82, 35, 100, 73, 84, 65, 46, 32, 19, 14, 23, 59, 16, 100, 0, 2
0, 85, 32, 100, 65, 88, 49, 52, 21, 24, 30, 6, 65, 4, 100, 0, 2
55, 95, 78, 100, 71, 60, 41, 27, 0, 0, 1, 26, 52, 21, 100, 4, 2
15, 75, 33, 100, 58, 79, 35, 46, 0, 19, 7, 20, 52, 0, 100, 7, 2
43, 92, 70, 100, 68, 66, 39, 37, 0, 18, 17, 34, 56, 13, 100, 0, 2
0, 94, 6, 100, 44, 100, 39, 63, 19, 29, 24, 0, 63, 5, 100, 17, 2
33, 70, 46, 100, 59, 80, 34, 48, 1, 21, 0, 2, 50, 0, 100, 6, 2
36, 85, 71, 100, 100, 82, 72, 56, 36, 35, 0, 13, 33, 0, 88, 0, 2
16, 67, 30, 100, 76, 97, 71, 57, 41, 23, 0, 0, 50, 3, 100, 1, 2
32, 84, 66, 100, 70, 57, 40, 25, 0, 15, 23, 33, 63, 22, 100, 0, 2
0, 80, 38, 100, 50, 70, 30, 37, 0, 8, 3, 3, 52, 5, 100, 0, 2
30, 78, 62, 100, 81, 77, 59, 46, 25, 19, 0, 11, 50, 5, 100, 0, 2
0, 79, 25, 100, 51, 80, 53, 46, 37, 15, 30, 0, 65, 3, 100, 1, 2
25, 81, 47, 100, 48, 55, 27, 17, 0, 3, 32, 21, 65, 2, 100, 0, 2
21, 91, 59, 100, 62, 66, 34, 36, 0, 11, 19, 13, 59, 0, 100, 9, 2
13, 65, 26, 100, 53, 72, 38, 29, 0, 0, 1, 4, 50, 6, 100, 1, 2
26, 82, 39, 100, 73, 76, 63, 45, 29, 20, 0, 13, 53, 17, 100, 0, 2
37, 83, 63, 100, 83, 74, 62, 47, 30, 24, 0, 0, 50, 2, 100, 4, 2
42, 49, 34, 94, 81, 100, 85, 53, 48, 16, 0, 0, 45, 3, 100, 3, 2
43, 80, 65, 100, 98, 88, 69, 50, 29, 20, 0, 12, 52, 19, 100, 0, 2
23, 59, 26, 100, 64, 98, 58, 57, 33, 20, 0, 0, 50, 10, 100, 5, 2
11, 64, 23, 100, 52, 84, 34, 45, 5, 10, 0, 0, 50, 3, 100, 5, 2
20, 71, 30, 100, 75, 97, 59, 63, 25, 35, 0, 10, 50, 3, 100, 0, 2
29, 81, 60, 100, 90, 81, 68, 52, 34, 27, 0, 4, 47, 0, 100, 1, 2
0, 84, 28, 100, 43, 75, 29, 45, 12, 15, 28, 0, 64, 2, 100, 7, 2
24, 84, 47, 100, 44, 67, 26, 39, 0, 16, 28, 4, 64, 0, 100, 0, 2
25, 80, 52, 100, 57, 67, 30, 36, 0, 11, 27, 6, 63, 4, 100, 0, 2
0, 91, 44, 100, 74, 78, 71, 51, 48, 26, 12, 5, 42, 0, 100, 1, 2
40, 78, 62, 100, 58, 67, 35, 39, 0, 32, 27, 22, 62, 7, 100, 0, 2
38, 85, 36, 100, 49, 70, 32, 39, 0, 17, 23, 1, 64, 0, 100, 16, 2
67, 75, 79, 100, 94, 74, 72, 42, 38, 15, 0, 0, 47, 5, 100, 1, 2
0, 76, 22, 100, 64, 91, 54, 58, 24, 32, 2, 6, 51, 2, 100, 0, 2
13, 75, 44, 100, 52, 65, 32, 30, 0, 0, 0, 11, 50, 5, 100, 5, 2
37, 67, 40, 100, 85, 100, 74, 60, 43, 25, 0, 0, 46, 9, 100, 9, 2
0, 66, 23, 100, 53, 83, 41, 43, 14, 10, 13, 0, 56, 9, 100, 12, 2
17, 83, 57, 100, 87, 83, 61, 58, 27, 36, 0, 13, 51, 8, 100, 0, 2
14, 69, 39, 100, 53, 71, 35, 33, 0, 8, 28, 12, 72, 0, 100, 26, 2
9, 88, 46, 100, 60, 78, 31, 55, 0, 34, 10, 13, 56, 7, 100, 0, 2
44, 81, 72, 100, 100, 84, 74, 59, 37, 38, 0, 17, 7, 0, 65, 3, 2
23, 63, 42, 100, 63, 65, 39, 22, 0, 0, 13, 20, 56, 18, 100, 21, 2
9, 61, 16, 100, 58, 96, 41, 53, 7, 18, 0, 8, 49, 2, 100, 0, 2
36, 77, 55, 100, 53, 57, 34, 19, 0, 0, 23, 19, 62, 14, 100, 4, 2
15, 73, 48, 100, 64, 77, 38, 43, 8, 11, 0, 21, 48, 15, 100, 0, 2
8, 70, 25, 100, 50, 72, 42, 34, 10, 5, 0, 9, 50, 5, 100, 0, 2
37, 78, 60, 100, 81, 75, 63, 46, 29, 24, 0, 1, 50, 0, 100, 4, 2
0, 83, 38, 100, 93, 97, 100, 71, 70, 48, 34, 26, 27, 2, 84, 0, 2
15, 79, 43, 100, 51, 68, 29, 31, 0, 2, 30, 7, 65, 0, 100, 1, 2
3, 66, 16, 100, 27, 69, 14, 32, 0, 0, 33, 5, 67, 10, 100, 11, 2
21, 66, 47, 100, 65, 67, 40, 28, 0, 12, 18, 31, 60, 19, 100, 0, 2
29, 80, 62, 100, 74, 63, 52, 26, 4, 8, 0, 30, 56, 25, 100, 0, 2
0, 74, 28, 100, 50, 76, 29, 38, 1, 8, 26, 0, 63, 0, 100, 3, 2
27, 84, 58, 100, 76, 68, 57, 34, 16, 13, 0, 9, 50, 5, 100, 0, 2
33, 77, 30, 100, 63, 73, 43, 36, 0, 16, 29, 16, 78, 0, 100, 32, 2
27, 76, 62, 100, 84, 76, 66, 41, 37, 11, 0, 3, 50, 1, 100, 0, 2
0, 78, 31, 100, 66, 77, 58, 34, 20, 12, 15, 21, 58, 13, 100, 0, 2
5, 81, 45, 100, 71, 77, 48, 38, 16, 6, 0, 3, 50, 8, 100, 0, 2
14, 95, 50, 100, 54, 69, 39, 39, 11, 12, 0, 1, 50, 10, 100, 0, 2
22, 69, 40, 100, 79, 87, 69, 52, 41, 22, 0, 0, 46, 2, 100, 0, 2
21, 68, 39, 100, 49, 76, 27, 43, 0, 12, 3, 0, 53, 2, 100, 13, 2
54, 70, 54, 100, 93, 96, 75, 58, 42, 24, 0, 0, 44, 12, 100, 11, 2
0, 95, 26, 100, 43, 75, 34, 43, 21, 15, 42, 0, 71, 0, 100, 1, 2
30, 82, 52, 100, 100, 85, 81, 53, 38, 28, 0, 26, 56, 17, 97, 0, 2
0, 72, 19, 100, 27, 60, 10, 21, 2, 1, 35, 0, 68, 1, 100, 8, 2
8, 62, 17, 100, 61, 88, 41, 44, 0, 11, 8, 22, 58, 0, 100, 14, 2
32, 67, 48, 100, 82, 83, 72, 48, 43, 19, 0, 0, 47, 13, 100, 12, 2
47, 65, 63, 100, 77, 72, 49, 31, 11, 1, 0, 0, 50, 1, 100, 3, 2
0, 87, 22, 100, 48, 97, 62, 78, 64, 55, 64, 32, 76, 11, 100, 0, 2
0, 76, 24, 100, 58, 95, 53, 58, 31, 26, 9, 1, 54, 1, 100, 0, 2
3, 77, 40, 100, 70, 80, 52, 45, 20, 18, 0, 0, 50, 7, 100, 1, 2
6, 79, 49, 100, 100, 97, 79, 67, 40, 43, 0, 18, 32, 1, 91, 0, 2
29, 83, 60, 100, 78, 64, 56, 27, 13, 2, 0, 19, 52, 18, 100, 0, 2
0, 73, 19, 99, 72, 100, 70, 73, 32, 48, 5, 18, 46, 0, 100, 0, 2
36, 59, 56, 100, 73, 62, 49, 22, 0, 9, 34, 17, 73, 0, 100, 29, 2
0, 86, 28, 100, 59, 93, 57, 66, 38, 40, 34, 13, 66, 4, 100, 0, 2
9, 86, 48, 100, 68, 76, 59, 46, 33, 21, 0, 0, 49, 3, 100, 6, 2
0, 64, 16, 100, 47, 79, 35, 40, 6, 6, 11, 9, 58, 0, 100, 4, 2
43, 72, 0, 89, 46, 100, 67, 76, 49, 47, 26, 19, 46, 0, 100, 3, 2
14, 78, 56, 100, 88, 80, 71, 41, 36, 12, 0, 0, 49, 12, 100, 7, 2
0, 75, 15, 100, 47, 91, 41, 64, 27, 38, 16, 11, 53, 1, 100, 0, 2
33, 80, 67, 100, 100, 76, 80, 38, 42, 12, 0, 6, 42, 19, 87, 0, 2
33, 58, 19, 90, 78, 100, 91, 62, 51, 28, 0, 2, 37, 1, 100, 0, 2
0, 79, 35, 100, 74, 91, 52, 58, 19, 30, 13, 4, 58, 0, 100, 3, 2
32, 76, 51, 100, 70, 73, 39, 41, 0, 17, 10, 18, 54, 0, 100, 6, 2
18, 66, 34, 100, 76, 84, 51, 50, 0, 26, 12, 26, 58, 0, 100, 20, 2
17, 100, 46, 89, 40, 58, 17, 34, 0, 8, 33, 5, 67, 4, 100, 0, 2
0, 84, 47, 100, 100, 88, 82, 61, 47, 38, 5, 16, 28, 0, 98, 1, 2
35, 100, 79, 98, 70, 58, 40, 25, 0, 0, 4, 17, 53, 19, 100, 2, 2
6, 80, 45, 100, 59, 70, 37, 39, 3, 13, 0, 9, 52, 5, 100, 0, 2
0, 82, 24, 100, 53, 87, 57, 59, 47, 33, 32, 7, 62, 0, 100, 1, 2
23, 80, 14, 80, 77, 100, 100, 70, 66, 39, 0, 19, 23, 12, 97, 0, 2
0, 85, 24, 100, 49, 90, 38, 56, 24, 24, 37, 0, 69, 4, 100, 14, 2
0, 75, 8, 100, 40, 91, 28, 59, 7, 31, 13, 8, 56, 5, 100, 0, 2
5, 64, 28, 100, 63, 83, 43, 43, 8, 12, 0, 0, 50, 2, 100, 4, 2
7, 57, 15, 93, 65, 100, 67, 63, 44, 27, 0, 0, 36, 11, 100, 11, 2
58, 65, 71, 100, 90, 70, 63, 31, 23, 0, 0, 13, 48, 1, 100, 4, 2
22, 66, 47, 100, 66, 68, 38, 28, 0, 1, 7, 2, 53, 2, 100, 0, 2
13, 82, 44, 100, 51, 72, 30, 44, 0, 20, 7, 7, 55, 6, 100, 0, 2
0, 95, 40, 100, 74, 80, 40, 55, 1, 35, 15, 12, 63, 8, 100, 0, 2
14, 78, 44, 100, 63, 79, 41, 52, 13, 29, 0, 2, 50, 0, 100, 8, 2
65, 82, 93, 100, 93, 71, 69, 44, 36, 20, 0, 0, 48, 12, 100, 16, 2
17, 59, 32, 100, 57, 82, 32, 39, 0, 5, 19, 0, 59, 7, 100, 14, 2
0, 63, 20, 100, 57, 88, 45, 47, 14, 14, 8, 0, 53, 8, 100, 3, 2
21, 82, 55, 100, 69, 65, 40, 26, 0, 0, 4, 6, 51, 6, 100, 5, 2
17, 90, 29, 100, 62, 82, 45, 35, 9, 0, 0, 3, 50, 4, 100, 10, 2
0, 87, 36, 100, 56, 71, 37, 40, 1, 19, 15, 19, 61, 16, 100, 0, 2
0, 89, 34, 100, 59, 81, 42, 53, 22, 26, 24, 0, 70, 7, 100, 14, 2
51, 91, 86, 100, 70, 66, 43, 34, 8, 6, 0, 11, 49, 10, 100, 0, 2
12, 78, 50, 100, 79, 77, 44, 46, 1, 23, 0, 13, 53, 7, 100, 0, 2
0, 68, 14, 97, 67, 100, 69, 68, 36, 39, 1, 11, 48, 7, 100, 0, 2
0, 66, 15, 91, 64, 100, 70, 76, 49, 51, 32, 24, 45, 1, 100, 0, 2
64, 86, 47, 96, 100, 100, 90, 63, 50, 35, 0, 14, 32, 15, 86, 0, 2
0, 81, 33, 100, 68, 91, 38, 65, 11, 36, 20, 5, 60, 1, 100, 0, 2
0, 74, 18, 100, 50, 94, 45, 62, 32, 32, 24, 4, 62, 0, 100, 1, 2
18, 82, 22, 100, 39, 68, 27, 30, 0, 1, 23, 8, 67, 0, 100, 20, 2
0, 82, 26, 100, 51, 80, 43, 50, 24, 22, 12, 2, 57, 1, 100, 0, 2
39, 81, 58, 100, 83, 67, 70, 30, 33, 0, 0, 8, 50, 23, 100, 3, 2
63, 81, 95, 100, 95, 62, 66, 26, 21, 0, 0, 15, 48, 35, 100, 15, 2
0, 57, 14, 91, 50, 100, 55, 66, 37, 32, 24, 0, 62, 6, 100, 15, 2
11, 77, 33, 100, 50, 79, 27, 52, 0, 28, 11, 7, 55, 3, 100, 0, 2
0, 90, 41, 100, 72, 84, 54, 55, 26, 30, 13, 3, 56, 0, 100, 4, 2
45, 98, 82, 100, 72, 57, 42, 22, 0, 0, 3, 2, 52, 4, 100, 6, 2
55, 66, 51, 100, 86, 87, 63, 42, 25, 9, 0, 4, 50, 8, 100, 0, 2
11, 72, 45, 100, 100, 98, 90, 60, 49, 31, 0, 10, 15, 2, 74, 0, 2
47, 72, 69, 100, 100, 83, 83, 46, 47, 17, 0, 0, 40, 7, 94, 4, 2
7, 58, 31, 100, 59, 71, 41, 22, 0, 0, 7, 22, 54, 12, 100, 0, 2
14, 88, 62, 100, 97, 86, 70, 62, 34, 42, 0, 20, 45, 6, 100, 0, 2
12, 76, 46, 100, 67, 79, 52, 46, 26, 16, 0, 0, 55, 2, 100, 7, 2
45, 72, 73, 100, 85, 83, 51, 58, 10, 36, 0, 18, 48, 6, 100, 0, 2
20, 70, 29, 100, 63, 82, 53, 46, 29, 14, 0, 0, 50, 3, 100, 4, 2
14, 69, 34, 100, 50, 74, 29, 36, 0, 21, 36, 23, 68, 0, 100, 14, 2
0, 86, 27, 100, 46, 77, 43, 45, 31, 16, 34, 0, 66, 1, 100, 2, 2
32, 70, 45, 100, 77, 84, 49, 49, 14, 20, 0, 0, 51, 9, 100, 22, 2
19, 76, 53, 100, 92, 81, 73, 40, 33, 13, 0, 0, 49, 5, 100, 6, 2
0, 70, 19, 100, 65, 79, 59, 40, 12, 17, 3, 15, 59, 6, 100, 0, 2
28, 88, 55, 100, 56, 69, 30, 41, 0, 16, 33, 7, 72, 0, 100, 26, 2
16, 76, 48, 100, 72, 77, 42, 46, 0, 23, 2, 14, 53, 0, 100, 13, 2
15, 97, 35, 100, 55, 78, 26, 55, 0, 32, 33, 14, 78, 5, 100, 0, 2
0, 84, 36, 100, 53, 79, 28, 50, 7, 22, 27, 0, 76, 5, 100, 14, 2
45, 78, 75, 100, 100, 76, 82, 43, 48, 16, 0, 0, 33, 8, 88, 10, 2
25, 76, 45, 100, 77, 66, 57, 25, 9, 3, 0, 7, 53, 6, 100, 0, 2
2, 85, 28, 100, 53, 81, 31, 54, 0, 35, 35, 35, 67, 17, 100, 0, 2
3, 51, 38, 84, 99, 100, 100, 63, 57, 33, 0, 10, 12, 0, 82, 1, 2
1, 55, 7, 100, 30, 92, 20, 45, 0, 4, 23, 0, 61, 10, 100, 12, 2
0, 82, 40, 100, 80, 80, 43, 53, 54, 45, 100, 25, 63, 0, 3, 4, 3
36, 73, 59, 100, 91, 78, 71, 46, 95, 35, 100, 5, 38, 0, 0, 19, 3
10, 86, 51, 100, 84, 78, 53, 48, 85, 40, 100, 14, 52, 0, 0, 0, 3
18, 78, 53, 100, 90, 81, 43, 57, 90, 55, 100, 22, 52, 0, 0, 16, 3
11, 87, 46, 100, 74, 88, 55, 61, 100, 49, 89, 21, 50, 2, 0, 0, 3
0, 87, 44, 100, 90, 89, 73, 64, 83, 37, 100, 9, 56, 0, 6, 1, 3
42, 90, 91, 100, 100, 76, 56, 57, 86, 49, 89, 17, 46, 0, 0, 12, 3
20, 82, 35, 100, 73, 87, 42, 60, 72, 49, 100, 26, 57, 4, 0, 0, 3
35, 93, 78, 100, 89, 85, 69, 65, 100, 42, 88, 16, 46, 4, 0, 0, 3
0, 85, 43, 100, 100, 95, 85, 74, 44, 57, 33, 37, 50, 16, 9, 0, 3
19, 91, 58, 100, 100, 88, 69, 60, 51, 37, 93, 17, 53, 0, 0, 1, 3
33, 75, 42, 100, 82, 91, 71, 62, 97, 41, 100, 15, 53, 0, 0, 9, 3
7, 94, 54, 100, 76, 80, 30, 63, 73, 43, 100, 17, 60, 0, 0, 6, 3
0, 92, 54, 100, 65, 83, 63, 63, 85, 44, 100, 24, 63, 8, 7, 0, 3
13, 95, 71, 100, 93, 71, 54, 42, 94, 42, 100, 12, 43, 0, 0, 20, 3
42, 81, 69, 100, 93, 85, 66, 60, 73, 41, 100, 20, 58, 0, 0, 4, 3
0, 91, 36, 100, 62, 83, 57, 60, 70, 39, 100, 22, 78, 4, 39, 0, 3
24, 80, 38, 100, 90, 93, 58, 66, 64, 48, 100, 25, 56, 6, 0, 0, 3
36, 87, 73, 100, 100, 85, 76, 63, 87, 33, 86, 3, 43, 0, 0, 4, 3
27, 100, 75, 100, 76, 75, 52, 52, 92, 34, 100, 9, 51, 0, 0, 4, 3
3, 74, 33, 100, 81, 92, 51, 64, 85, 47, 100, 16, 53, 0, 0, 9, 3
34, 78, 66, 100, 100, 87, 67, 59, 85, 49, 89, 19, 47, 0, 0, 5, 3
55, 80, 68, 100, 85, 77, 68, 49, 100, 28, 80, 2, 34, 0, 0, 21, 3
0, 77, 29, 100, 78, 87, 55, 59, 67, 50, 100, 23, 66, 0, 12, 7, 3
15, 87, 57, 100, 91, 82, 48, 61, 74, 43, 100, 16, 53, 1, 0, 0, 3
6, 88, 52, 100, 100, 92, 83, 71, 54, 52, 65, 32, 48, 12, 0, 0, 3
0, 82, 38, 100, 79, 84, 46, 56, 60, 38, 100, 18, 56, 0, 12, 6, 3
0, 83, 41, 100, 72, 81, 32, 55, 74, 48, 100, 19, 54, 0, 0, 15, 3
20, 80, 54, 100, 100, 95, 74, 65, 83, 41, 93, 9, 47, 0, 0, 2, 3
23, 89, 68, 100, 100, 88, 68, 67, 63, 45, 90, 25, 50, 8, 0, 0, 3
18, 75, 49, 100, 96, 93, 72, 62, 100, 49, 95, 15, 46, 0, 0, 15, 3
9, 88, 49, 100, 64, 76, 21, 56, 72, 46, 100, 21, 59, 2, 0, 0, 3
15, 79, 50, 100, 74, 78, 39, 52, 82, 42, 100, 14, 54, 0, 0, 4, 3
39, 96, 79, 100, 71, 71, 68, 55, 100, 34, 86, 4, 43, 0, 0, 11, 3
25, 85, 54, 100, 78, 77, 61, 48, 100, 35, 80, 10, 36, 0, 0, 16, 3
24, 88, 71, 100, 85, 77, 53, 53, 83, 37, 100, 14, 52, 0, 0, 5, 3
45, 87, 84, 100, 66, 67, 79, 64, 100, 33, 80, 0, 36, 0, 0, 25, 3
0, 78, 26, 94, 95, 100, 100, 82, 57, 61, 62, 37, 57, 14, 0, 0, 3
57, 82, 81, 100, 84, 78, 57, 57, 100, 51, 86, 20, 47, 2, 0, 0, 3
43, 83, 54, 100, 73, 79, 51, 60, 100, 49, 88, 19, 42, 0, 0, 10, 3
0, 88, 37, 100, 79, 94, 92, 73, 90, 52, 100, 31, 93, 10, 54, 0, 3
0, 84, 35, 100, 69, 81, 65, 55, 100, 37, 91, 9, 48, 0, 15, 12, 3
0, 86, 38, 100, 84, 95, 82, 69, 75, 43, 100, 19, 68, 0, 22, 2, 3
19, 92, 58, 100, 100, 100, 94, 79, 73, 55, 69, 25, 40, 5, 0, 0, 3
25, 89, 62, 100, 65, 78, 66, 52, 100, 33, 81, 7, 41, 0, 0, 3, 3
0, 84, 30, 100, 36, 75, 28, 52, 89, 52, 100, 27, 64, 6, 6, 0, 3
13, 84, 66, 100, 90, 80, 52, 54, 75, 51, 100, 24, 60, 0, 0, 1, 3
0, 78, 34, 96, 87, 100, 100, 82, 59, 63, 67, 39, 55, 15, 11, 0, 3
33, 87, 49, 100, 94, 83, 49, 64, 73, 47, 100, 20, 60, 0, 0, 3, 3
0, 79, 39, 100, 82, 90, 53, 57, 86, 49, 100, 17, 57, 0, 14, 13, 3
13, 90, 54, 100, 92, 87, 70, 63, 96, 42, 100, 17, 56, 3, 0, 0, 3
50, 91, 78, 100, 85, 74, 71, 61, 100, 38, 81, 10, 41, 0, 0, 4, 3
37, 85, 73, 100, 100, 77, 72, 50, 99, 39, 84, 9, 40, 0, 0, 14, 3
52, 91, 72, 100, 87, 70, 57, 43, 100, 45, 90, 15, 43, 0, 0, 12, 3
0, 78, 38, 98, 86, 100, 76, 66, 79, 52, 100, 28, 65, 0, 24, 9, 3
24, 92, 61, 100, 100, 99, 81, 79, 59, 57, 56, 31, 35, 9, 0, 0, 3
0, 81, 20, 100, 64, 100, 100, 85, 72, 60, 35, 42, 46, 21, 79, 0, 3
41, 80, 60, 100, 100, 97, 98, 73, 94, 48, 75, 26, 42, 9, 0, 0, 3
0, 76, 29, 95, 92, 100, 81, 77, 75, 56, 100, 35, 85, 13, 31, 0, 3
26, 82, 68, 100, 100, 82, 72, 52, 70, 46, 90, 20, 48, 0, 0, 9, 3
16, 88, 58, 100, 96, 82, 72, 55, 100, 34, 98, 7, 48, 0, 0, 10, 3
1, 82, 42, 100, 64, 79, 42, 61, 96, 49, 100, 17, 48, 0, 0, 13, 3
33, 84, 84, 100, 94, 76, 50, 54, 93, 47, 100, 19, 52, 0, 0, 6, 3
29, 87, 66, 100, 100, 97, 74, 76, 69, 52, 72, 29, 38, 12, 0, 0, 3
2, 94, 51, 100, 100, 95, 69, 71, 100, 46, 97, 17, 51, 5, 0, 0, 3
35, 75, 58, 100, 82, 83, 64, 51, 100, 37, 74, 8, 33, 0, 0, 11, 3
46, 76, 55, 100, 100, 98, 75, 69, 95, 46, 97, 20, 50, 6, 0, 0, 3
40, 81, 69, 100, 97, 80, 66, 55, 100, 41, 100, 15, 53, 0, 0, 0, 3
68, 90, 100, 100, 100, 80, 79, 59, 71, 35, 73, 11, 39, 0, 0, 3, 3
39, 84, 64, 100, 83, 77, 71, 53, 100, 31, 80, 6, 31, 0, 0, 18, 3
0, 86, 35, 100, 89, 89, 68, 63, 58, 46, 100, 25, 71, 2, 8, 0, 3
56, 71, 40, 98, 93, 100, 85, 65, 72, 50, 100, 21, 54, 0, 0, 12, 3
45, 91, 88, 100, 100, 77, 69, 54, 100, 39, 99, 12, 51, 0, 0, 1, 3
34, 74, 62, 100, 100, 86, 69, 60, 75, 48, 90, 19, 50, 1, 0, 0, 3
59, 86, 87, 100, 100, 75, 68, 52, 76, 36, 97, 13, 51, 0, 0, 5, 3
15, 83, 56, 100, 82, 78, 35, 58, 62, 47, 100, 26, 56, 5, 0, 0, 3
12, 82, 55, 100, 81, 88, 51, 61, 99, 51, 100, 21, 56, 2, 0, 0, 3
0, 61, 20, 91, 73, 100, 88, 76, 61, 58, 100, 32, 78, 2, 25, 0, 3
34, 78, 60, 100, 100, 81, 70, 57, 94, 39, 89, 9, 39, 0, 0, 17, 3
17, 71, 38, 100, 90, 85, 68, 51, 66, 44, 100, 15, 53, 0, 0, 18, 3
1, 80, 33, 100, 84, 93, 54, 64, 84, 44, 100, 15, 52, 0, 0, 1, 3
38, 85, 73, 100, 100, 86, 68, 65, 87, 42, 81, 15, 42, 0, 0, 12, 3
64, 88, 84, 100, 100, 78, 76, 54, 85, 33, 86, 10, 42, 0, 0, 4, 3
0, 86, 41, 100, 77, 86, 58, 58, 98, 42, 100, 16, 58, 1, 8, 0, 3
9, 80, 24, 98, 88, 100, 78, 72, 65, 52, 100, 30, 64, 5, 0, 0, 3
33, 75, 46, 100, 78, 86, 57, 56, 100, 40, 96, 11, 46, 0, 0, 13, 3
49, 78, 69, 100, 100, 95, 76, 72, 61, 46, 59, 18, 33, 0, 0, 12, 3
38, 85, 73, 100, 90, 77, 52, 56, 100, 49, 95, 18, 50, 0, 0, 11, 3
29, 81, 59, 100, 100, 95, 70, 68, 72, 44, 91, 21, 49, 4, 0, 0, 3
10, 76, 49, 100, 73, 74, 47, 43, 100, 31, 83, 2, 15, 0, 0, 25, 3
16, 100, 59, 99, 69, 80, 76, 64, 100, 42, 85, 16, 45, 2, 0, 0, 3
0, 75, 23, 96, 68, 100, 100, 86, 72, 62, 77, 33, 50, 12, 10, 0, 3
36, 83, 76, 100, 100, 76, 62, 49, 61, 43, 93, 17, 43, 0, 0, 17, 3
22, 70, 46, 96, 100, 100, 86, 72, 68, 47, 90, 20, 47, 0, 0, 8, 3
0, 94, 33, 100, 52, 83, 64, 65, 77, 47, 100, 30, 89, 13, 52, 0, 3
20, 85, 62, 100, 71, 72, 45, 52, 98, 47, 100, 17, 53, 0, 0, 0, 3
7, 87, 54, 100, 100, 88, 69, 66, 87, 37, 99, 6, 51, 0, 0, 8, 3
30, 83, 61, 100, 93, 81, 53, 59, 89, 48, 100, 19, 56, 0, 0, 0, 3
47, 86, 73, 100, 89, 75, 68, 49, 100, 28, 82, 4, 38, 0, 0, 13, 3
12, 69, 26, 99, 79, 100, 70, 73, 79, 49, 100, 15, 53, 0, 0, 12, 3
38, 79, 69, 100, 88, 80, 61, 56, 87, 38, 100, 13, 53, 0, 0, 2, 3
6, 90, 63, 100, 98, 91, 63, 72, 84, 50, 100, 27, 57, 10, 0, 0, 3
0, 84, 41, 100, 86, 75, 33, 52, 54, 45, 100, 19, 51, 0, 2, 13, 3
31, 90, 67, 100, 87, 84, 58, 61, 79, 35, 100, 10, 52, 0, 0, 4, 3
32, 89, 67, 100, 100, 93, 79, 71, 66, 47, 68, 22, 40, 6, 0, 0, 3
30, 78, 41, 100, 100, 83, 59, 62, 40, 56, 85, 30, 62, 0, 0, 9, 3
0, 94, 46, 100, 68, 80, 59, 60, 93, 41, 100, 15, 62, 0, 14, 2, 3
19, 89, 60, 100, 54, 69, 47, 50, 100, 48, 99, 20, 54, 2, 0, 0, 3
17, 81, 43, 100, 100, 91, 75, 63, 49, 37, 98, 16, 62, 0, 0, 1, 3
39, 94, 74, 100, 62, 74, 66, 67, 100, 45, 85, 16, 36, 0, 0, 12, 3
20, 78, 63, 100, 92, 84, 46, 59, 60, 50, 100, 30, 62, 3, 0, 0, 3
15, 90, 57, 100, 82, 85, 60, 62, 100, 47, 86, 23, 44, 8, 0, 0, 3
4, 93, 50, 100, 82, 79, 49, 50, 70, 45, 100, 19, 56, 0, 0, 10, 3
0, 80, 34, 100, 86, 100, 83, 73, 51, 50, 100, 37, 85, 12, 36, 0, 3
43, 75, 62, 100, 91, 87, 77, 57, 100, 38, 87, 11, 42, 0, 0, 15, 3
25, 77, 43, 100, 82, 84, 65, 58, 97, 41, 100, 16, 53, 5, 0, 0, 3
47, 87, 89, 100, 91, 75, 67, 56, 100, 39, 80, 11, 37, 0, 0, 18, 3
15, 83, 50, 100, 100, 94, 79, 71, 76, 48, 91, 20, 50, 2, 0, 0, 3
67, 93, 100, 100, 88, 77, 59, 56, 87, 34, 92, 9, 46, 0, 0, 4, 3
46, 92, 73, 100, 100, 83, 66, 66, 73, 44, 75, 20, 37, 8, 0, 0, 3
32, 78, 59, 100, 91, 88, 68, 58, 100, 41, 94, 12, 43, 0, 0, 10, 3
21, 86, 55, 100, 87, 79, 62, 49, 83, 38, 100, 12, 52, 0, 0, 4, 3
0, 88, 50, 100, 83, 85, 52, 61, 62, 38, 100, 18, 57, 1, 3, 0, 3
39, 83, 58, 100, 100, 90, 80, 63, 94, 37, 80, 9, 35, 0, 0, 17, 3
44, 81, 72, 100, 100, 82, 64, 58, 99, 42, 93, 13, 47, 1, 0, 0, 3
