@relation  penbased
@attribute At1 integer[0,100]
@attribute At2 integer[0,100]
@attribute At3 integer[0,100]
@attribute At4 integer[0,100]
@attribute At5 integer[0,100]
@attribute At6 integer[0,100]
@attribute At7 integer[0,100]
@attribute At8 integer[0,100]
@attribute At9 integer[0,100]
@attribute At10 integer[0,100]
@attribute At11 integer[0,100]
@attribute At12 integer[0,100]
@attribute At13 integer[0,100]
@attribute At14 integer[0,100]
@attribute At15 integer[0,100]
@attribute At16 integer[0,100]
@attribute Class{0,1,2,3,4,5,6,7,8,9}
@inputs At1,At2,At3,At4,At5,At6,At7,At8,At9,At10,At11,At12,At13,At14,At15,At16
@outputs Class
@data
0, 95, 30, 100, 55, 80, 34, 52, 6, 27, 21, 5, 67, 0, 100, 3, 2
0, 73, 28, 100, 69, 100, 60, 68, 36, 38, 11, 9, 51, 0, 100, 6, 2
30, 75, 47, 100, 64, 69, 47, 35, 15, 8, 0, 0, 50, 5, 100, 0, 2
0, 82, 37, 100, 75, 87, 61, 55, 34, 27, 9, 5, 56, 5, 100, 0, 2
0, 85, 33, 100, 55, 82, 44, 57, 28, 32, 17, 8, 55, 0, 100, 1, 2
54, 69, 78, 100, 70, 55, 39, 18, 0, 0, 16, 23, 58, 18, 100, 10, 2
7, 79, 36, 100, 54, 78, 30, 49, 0, 24, 9, 6, 55, 3, 100, 0, 2
46, 82, 65, 100, 69, 72, 39, 47, 0, 28, 12, 20, 56, 9, 100, 0, 2
0, 74, 14, 100, 53, 98, 43, 65, 18, 38, 20, 8, 59, 0, 100, 6, 2
32, 81, 62, 100, 65, 76, 39, 52, 10, 28, 0, 2, 50, 0, 100, 3, 2
35, 84, 71, 100, 100, 79, 72, 52, 35, 31, 0, 9, 39, 0, 88, 0, 2
30, 69, 38, 100, 82, 88, 76, 53, 43, 24, 0, 0, 43, 6, 100, 6, 2
38, 69, 60, 100, 60, 60, 35, 24, 0, 7, 28, 15, 65, 4, 100, 0, 2
3, 74, 33, 100, 52, 71, 33, 34, 3, 2, 0, 4, 51, 0, 100, 1, 2
26, 71, 54, 100, 77, 81, 52, 49, 17, 21, 0, 12, 50, 12, 100, 0, 2
0, 65, 24, 95, 56, 100, 54, 59, 34, 23, 33, 0, 66, 4, 100, 5, 2
34, 58, 45, 100, 54, 60, 35, 18, 0, 0, 22, 17, 61, 8, 100, 9, 2
33, 78, 67, 100, 68, 67, 36, 40, 0, 17, 27, 1, 72, 0, 100, 2, 2
11, 72, 38, 100, 53, 72, 34, 35, 5, 3, 0, 1, 52, 0, 100, 1, 2
21, 66, 50, 100, 82, 73, 66, 32, 24, 7, 0, 21, 50, 12, 100, 0, 2
47, 90, 75, 100, 75, 72, 55, 45, 26, 21, 0, 0, 49, 5, 100, 4, 2
49, 76, 47, 93, 100, 100, 88, 57, 48, 24, 0, 0, 43, 11, 97, 0, 2
43, 75, 61, 100, 94, 86, 75, 47, 43, 14, 0, 2, 49, 0, 100, 1, 2
0, 64, 24, 98, 68, 100, 57, 58, 24, 25, 7, 6, 54, 7, 100, 0, 2
12, 54, 30, 100, 62, 87, 43, 39, 3, 7, 0, 1, 50, 0, 100, 4, 2
9, 77, 18, 100, 74, 95, 66, 68, 34, 43, 0, 19, 37, 2, 100, 0, 2
42, 82, 80, 100, 100, 82, 70, 58, 32, 37, 0, 14, 39, 0, 100, 1, 2
5, 78, 30, 100, 50, 72, 30, 38, 0, 13, 25, 2, 62, 0, 100, 5, 2
23, 76, 39, 100, 50, 67, 29, 35, 0, 11, 29, 8, 65, 7, 100, 0, 2
22, 100, 52, 98, 58, 62, 32, 33, 0, 13, 27, 9, 63, 5, 100, 0, 2
0, 77, 28, 100, 60, 85, 62, 51, 42, 21, 26, 2, 68, 0, 100, 0, 2
23, 90, 55, 100, 54, 66, 26, 40, 0, 31, 32, 19, 65, 2, 100, 0, 2
57, 70, 57, 100, 55, 66, 33, 36, 0, 16, 23, 9, 60, 0, 100, 3, 2
52, 92, 91, 100, 100, 74, 77, 48, 41, 27, 0, 9, 35, 1, 89, 0, 2
0, 80, 25, 100, 61, 89, 51, 57, 28, 28, 0, 2, 50, 0, 100, 1, 2
3, 74, 31, 100, 45, 72, 28, 36, 0, 6, 9, 2, 57, 0, 100, 13, 2
45, 74, 45, 96, 90, 100, 76, 62, 46, 28, 0, 0, 38, 18, 100, 2, 2
0, 79, 32, 100, 54, 77, 42, 43, 19, 14, 15, 0, 56, 10, 100, 11, 2
9, 93, 53, 100, 89, 80, 57, 52, 17, 30, 0, 5, 50, 2, 100, 0, 2
14, 79, 49, 100, 64, 71, 38, 39, 0, 15, 9, 16, 55, 0, 100, 10, 2
13, 71, 38, 100, 63, 82, 38, 47, 0, 21, 8, 20, 54, 0, 100, 14, 2
35, 83, 69, 100, 100, 79, 84, 52, 47, 31, 0, 12, 14, 0, 77, 2, 2
25, 81, 45, 100, 54, 72, 33, 41, 0, 16, 15, 6, 61, 0, 100, 20, 2
0, 77, 25, 100, 53, 86, 43, 52, 17, 21, 1, 0, 51, 0, 100, 0, 2
47, 100, 77, 100, 72, 55, 42, 19, 0, 0, 5, 12, 52, 7, 100, 0, 2
5, 78, 41, 100, 63, 74, 45, 41, 14, 13, 0, 11, 51, 7, 100, 0, 2
1, 72, 20, 100, 42, 73, 32, 37, 5, 6, 0, 2, 51, 1, 100, 0, 2
35, 78, 48, 100, 76, 78, 57, 41, 24, 11, 0, 8, 50, 7, 100, 0, 2
0, 75, 25, 99, 84, 100, 88, 73, 66, 46, 37, 21, 37, 0, 100, 1, 2
21, 78, 51, 100, 57, 62, 33, 27, 0, 1, 23, 10, 62, 12, 100, 0, 2
0, 91, 27, 100, 31, 62, 16, 26, 10, 0, 40, 3, 70, 7, 100, 8, 2
0, 88, 40, 100, 59, 69, 36, 36, 0, 11, 9, 13, 57, 15, 100, 0, 2
16, 84, 56, 100, 72, 65, 46, 29, 8, 0, 0, 16, 50, 17, 100, 5, 2
2, 85, 29, 100, 37, 71, 23, 41, 0, 15, 17, 0, 58, 2, 100, 8, 2
30, 74, 60, 100, 77, 74, 54, 43, 19, 16, 0, 12, 52, 9, 100, 0, 2
17, 85, 18, 100, 46, 70, 39, 35, 0, 14, 34, 8, 88, 0, 100, 23, 2
44, 81, 68, 100, 85, 74, 69, 46, 40, 21, 0, 0, 41, 5, 100, 8, 2
0, 84, 34, 100, 67, 85, 60, 44, 31, 19, 26, 20, 64, 13, 100, 0, 2
14, 71, 29, 100, 66, 76, 50, 35, 11, 7, 0, 15, 50, 8, 100, 0, 2
12, 63, 37, 100, 61, 76, 37, 36, 5, 1, 0, 1, 49, 3, 100, 0, 2
25, 72, 34, 100, 73, 91, 60, 50, 30, 16, 0, 9, 50, 9, 100, 0, 2
22, 84, 41, 100, 49, 69, 26, 40, 0, 11, 21, 0, 60, 6, 100, 12, 2
42, 73, 53, 100, 94, 83, 79, 49, 43, 21, 0, 0, 47, 10, 100, 14, 2
14, 56, 27, 100, 42, 69, 26, 27, 0, 5, 33, 0, 67, 0, 100, 1, 2
33, 64, 58, 100, 94, 90, 67, 51, 28, 19, 0, 15, 49, 16, 100, 0, 2
7, 69, 17, 100, 30, 70, 20, 33, 0, 2, 25, 0, 62, 2, 100, 7, 2
0, 78, 16, 100, 51, 74, 42, 37, 10, 8, 21, 18, 65, 0, 100, 19, 2
29, 73, 57, 100, 97, 87, 81, 51, 45, 24, 0, 3, 45, 2, 100, 0, 2
29, 73, 56, 100, 68, 71, 45, 38, 11, 12, 0, 8, 50, 6, 100, 0, 2
0, 80, 17, 100, 41, 99, 60, 83, 53, 52, 56, 20, 77, 7, 100, 0, 2
0, 79, 32, 100, 69, 93, 54, 58, 25, 29, 4, 5, 52, 0, 100, 2, 2
13, 65, 39, 100, 72, 82, 49, 44, 11, 15, 0, 0, 50, 4, 100, 6, 2
18, 75, 51, 100, 100, 96, 79, 65, 41, 40, 0, 17, 9, 0, 63, 2, 2
23, 70, 51, 100, 74, 82, 51, 46, 20, 15, 0, 4, 50, 0, 100, 2, 2
0, 68, 20, 98, 72, 100, 68, 68, 38, 38, 7, 10, 45, 0, 100, 3, 2
27, 73, 42, 100, 62, 66, 41, 30, 0, 13, 38, 10, 82, 0, 100, 34, 2
0, 72, 33, 92, 73, 100, 69, 72, 48, 46, 30, 19, 55, 0, 100, 0, 2
28, 71, 43, 100, 76, 79, 49, 47, 11, 21, 0, 0, 50, 1, 100, 4, 2
0, 56, 13, 100, 50, 89, 40, 40, 10, 2, 12, 4, 58, 0, 100, 17, 2
0, 67, 9, 99, 44, 100, 55, 72, 28, 47, 32, 17, 65, 4, 100, 0, 2
4, 73, 44, 100, 83, 81, 55, 43, 12, 15, 0, 22, 52, 20, 100, 0, 2
0, 80, 31, 100, 70, 90, 53, 62, 27, 37, 7, 10, 48, 0, 100, 1, 2
37, 74, 74, 100, 88, 68, 62, 32, 22, 3, 0, 11, 49, 4, 100, 0, 2
57, 56, 37, 92, 88, 100, 94, 63, 51, 34, 0, 12, 41, 4, 100, 0, 2
6, 74, 37, 100, 66, 91, 54, 53, 27, 21, 0, 0, 53, 0, 100, 3, 2
26, 80, 58, 100, 63, 61, 38, 26, 0, 6, 22, 18, 61, 0, 100, 18, 2
15, 74, 39, 100, 69, 81, 42, 46, 0, 20, 20, 22, 61, 0, 100, 15, 2
39, 97, 64, 100, 50, 68, 26, 42, 0, 21, 34, 11, 68, 0, 100, 19, 2
10, 55, 33, 86, 95, 100, 88, 70, 48, 43, 0, 18, 28, 0, 100, 2, 2
50, 74, 65, 100, 70, 62, 40, 25, 0, 0, 4, 3, 52, 5, 100, 8, 2
20, 73, 47, 100, 62, 70, 41, 35, 11, 3, 0, 15, 49, 9, 100, 0, 2
0, 86, 26, 100, 55, 96, 57, 68, 45, 41, 42, 12, 68, 1, 100, 0, 2
0, 79, 47, 96, 100, 100, 80, 74, 39, 51, 5, 26, 25, 4, 82, 0, 2
0, 82, 24, 100, 54, 99, 50, 61, 34, 27, 41, 0, 71, 6, 100, 17, 2
8, 65, 3, 100, 46, 99, 35, 55, 0, 24, 4, 8, 52, 0, 100, 2, 2
1, 72, 34, 100, 60, 84, 43, 46, 13, 13, 0, 0, 54, 2, 100, 4, 2
34, 69, 23, 100, 65, 98, 58, 63, 32, 32, 0, 3, 47, 0, 100, 7, 2
63, 80, 88, 100, 97, 67, 72, 33, 32, 6, 0, 7, 51, 21, 100, 0, 2
34, 69, 54, 100, 62, 68, 36, 34, 0, 8, 6, 10, 52, 3, 100, 0, 2
16, 72, 35, 100, 46, 74, 26, 42, 0, 13, 4, 3, 53, 0, 100, 4, 2
18, 92, 66, 100, 93, 81, 49, 56, 0, 35, 14, 16, 75, 10, 100, 0, 2
23, 66, 31, 100, 61, 84, 48, 46, 20, 13, 0, 0, 50, 2, 100, 2, 2
53, 81, 86, 100, 98, 69, 83, 37, 52, 9, 0, 3, 47, 0, 100, 2, 2
14, 66, 23, 100, 41, 74, 24, 34, 0, 0, 22, 15, 61, 9, 100, 3, 2
0, 71, 22, 100, 61, 91, 49, 54, 21, 22, 6, 0, 53, 8, 100, 7, 2
45, 85, 75, 100, 70, 63, 43, 29, 5, 4, 0, 1, 50, 0, 100, 0, 2
13, 67, 40, 100, 65, 78, 37, 42, 0, 11, 6, 4, 60, 0, 100, 19, 2
0, 90, 40, 100, 66, 78, 44, 48, 10, 24, 4, 0, 52, 0, 100, 2, 2
0, 83, 28, 100, 59, 88, 42, 57, 22, 28, 31, 0, 70, 1, 100, 2, 2
49, 97, 77, 100, 79, 60, 47, 28, 0, 11, 8, 24, 58, 14, 100, 0, 2
40, 79, 61, 100, 78, 72, 46, 41, 0, 16, 1, 5, 61, 1, 100, 0, 2
12, 66, 51, 92, 100, 100, 74, 70, 36, 42, 0, 15, 35, 0, 100, 9, 2
0, 77, 40, 95, 87, 100, 100, 73, 71, 47, 34, 25, 17, 0, 67, 1, 2
49, 90, 33, 88, 74, 100, 69, 55, 39, 18, 0, 3, 49, 3, 100, 0, 2
0, 73, 25, 100, 54, 99, 39, 65, 18, 35, 22, 7, 61, 5, 100, 0, 2
0, 65, 24, 98, 63, 100, 55, 61, 26, 29, 19, 0, 59, 1, 100, 6, 2
33, 62, 50, 100, 65, 60, 39, 18, 0, 0, 17, 23, 59, 13, 100, 8, 2
0, 75, 15, 100, 47, 99, 42, 69, 31, 39, 30, 9, 63, 0, 100, 1, 2
54, 74, 72, 100, 76, 70, 57, 38, 26, 9, 0, 3, 50, 0, 100, 1, 2
63, 77, 95, 100, 92, 63, 64, 28, 26, 2, 0, 0, 50, 4, 100, 7, 2
0, 78, 21, 100, 54, 97, 68, 72, 60, 43, 48, 16, 66, 0, 100, 6, 2
0, 74, 16, 100, 35, 79, 20, 48, 1, 18, 19, 0, 60, 2, 100, 11, 2
0, 87, 32, 100, 55, 79, 51, 48, 33, 21, 25, 0, 62, 0, 100, 4, 2
44, 100, 65, 100, 54, 62, 30, 32, 0, 10, 29, 7, 64, 1, 100, 0, 2
32, 71, 55, 100, 72, 77, 56, 44, 32, 12, 0, 4, 43, 13, 100, 0, 2
0, 74, 35, 100, 100, 96, 94, 63, 52, 35, 0, 11, 5, 0, 77, 6, 2
49, 73, 69, 100, 100, 77, 82, 40, 47, 11, 0, 0, 43, 11, 95, 11, 2
5, 68, 23, 100, 63, 78, 55, 32, 14, 4, 0, 15, 50, 10, 100, 0, 2
22, 90, 67, 100, 87, 80, 61, 57, 30, 34, 0, 12, 41, 0, 100, 1, 2
18, 59, 41, 100, 76, 81, 54, 35, 15, 0, 0, 14, 49, 14, 100, 1, 2
37, 75, 46, 100, 69, 80, 40, 44, 1, 15, 0, 16, 50, 7, 100, 0, 2
45, 92, 37, 100, 76, 99, 63, 47, 30, 5, 0, 0, 50, 8, 100, 2, 2
26, 76, 23, 100, 52, 68, 43, 30, 0, 12, 49, 5, 97, 0, 100, 32, 2
0, 76, 27, 100, 63, 82, 58, 40, 26, 12, 20, 16, 60, 8, 100, 0, 2
0, 76, 34, 100, 70, 87, 48, 49, 16, 18, 11, 0, 55, 5, 100, 10, 2
32, 63, 52, 100, 86, 69, 70, 24, 24, 0, 0, 4, 53, 2, 100, 1, 2
5, 68, 45, 100, 87, 83, 55, 45, 10, 13, 0, 12, 57, 0, 100, 9, 2
36, 60, 40, 100, 57, 68, 36, 29, 0, 3, 15, 8, 59, 0, 100, 10, 2
33, 76, 51, 100, 77, 77, 41, 42, 0, 15, 2, 0, 51, 5, 100, 12, 2
49, 76, 63, 100, 67, 77, 34, 53, 0, 29, 8, 13, 53, 1, 100, 0, 2
0, 68, 8, 100, 33, 90, 37, 50, 25, 11, 45, 0, 72, 6, 100, 13, 2
42, 67, 69, 100, 79, 59, 47, 22, 2, 0, 0, 16, 50, 24, 100, 19, 2
43, 62, 33, 100, 79, 92, 74, 47, 39, 14, 0, 0, 49, 10, 100, 8, 2
46, 73, 64, 100, 100, 89, 80, 57, 48, 26, 0, 0, 14, 14, 92, 11, 2
27, 75, 64, 100, 100, 99, 79, 70, 45, 44, 6, 20, 0, 0, 64, 6, 2
0, 90, 61, 100, 85, 83, 44, 64, 51, 48, 100, 32, 63, 13, 5, 0, 3
41, 79, 56, 100, 89, 82, 65, 55, 84, 38, 100, 9, 51, 0, 0, 5, 3
15, 87, 46, 100, 87, 83, 49, 59, 87, 47, 100, 19, 54, 0, 0, 1, 3
29, 88, 67, 100, 81, 73, 40, 51, 98, 47, 100, 14, 46, 0, 0, 11, 3
17, 80, 48, 100, 70, 77, 56, 54, 100, 45, 91, 13, 48, 0, 0, 6, 3
4, 77, 29, 100, 80, 98, 68, 69, 93, 46, 100, 13, 52, 0, 0, 4, 3
52, 81, 86, 100, 89, 72, 63, 53, 100, 42, 85, 11, 43, 0, 0, 11, 3
27, 81, 43, 100, 86, 84, 52, 60, 84, 43, 100, 16, 54, 0, 0, 1, 3
48, 88, 82, 100, 100, 77, 67, 55, 99, 35, 93, 11, 47, 1, 0, 0, 3
0, 87, 38, 100, 88, 88, 68, 58, 47, 39, 100, 28, 96, 0, 41, 1, 3
1, 83, 45, 100, 100, 93, 67, 66, 66, 50, 96, 23, 62, 0, 0, 5, 3
23, 73, 30, 100, 80, 93, 60, 61, 90, 44, 100, 10, 50, 0, 0, 15, 3
0, 83, 43, 100, 72, 76, 35, 51, 69, 45, 100, 21, 59, 0, 5, 0, 3
0, 75, 32, 100, 80, 99, 66, 69, 68, 44, 100, 20, 60, 0, 6, 1, 3
25, 81, 61, 100, 85, 77, 57, 53, 100, 42, 93, 7, 36, 0, 0, 22, 3
37, 75, 68, 100, 100, 83, 72, 54, 68, 45, 86, 18, 45, 0, 0, 9, 3
0, 88, 35, 100, 69, 85, 62, 58, 66, 32, 100, 14, 74, 1, 31, 0, 3
18, 73, 29, 100, 92, 98, 61, 71, 55, 49, 100, 24, 65, 0, 0, 2, 3
46, 90, 77, 100, 100, 76, 70, 50, 92, 36, 93, 8, 47, 0, 0, 6, 3
35, 90, 75, 100, 88, 74, 58, 54, 100, 41, 88, 14, 44, 4, 0, 0, 3
15, 73, 41, 100, 87, 93, 60, 64, 99, 43, 100, 8, 50, 0, 0, 11, 3
37, 76, 46, 100, 99, 95, 74, 61, 100, 50, 91, 18, 42, 0, 0, 15, 3
44, 80, 68, 100, 94, 84, 72, 55, 100, 29, 79, 5, 35, 0, 0, 17, 3
0, 86, 30, 100, 65, 89, 50, 60, 74, 37, 100, 14, 55, 0, 9, 0, 3
21, 87, 49, 100, 96, 87, 53, 63, 65, 48, 100, 21, 55, 0, 0, 5, 3
15, 90, 58, 100, 100, 92, 71, 72, 53, 51, 66, 28, 48, 7, 0, 0, 3
0, 88, 48, 100, 78, 77, 43, 51, 55, 41, 100, 22, 67, 0, 16, 7, 3
16, 81, 48, 100, 75, 80, 36, 62, 89, 49, 100, 19, 53, 0, 0, 3, 3
14, 85, 54, 100, 100, 96, 72, 72, 87, 41, 92, 10, 47, 0, 0, 3, 3
38, 91, 77, 100, 100, 87, 73, 67, 66, 46, 82, 24, 48, 8, 0, 0, 3
20, 80, 54, 100, 83, 84, 58, 63, 100, 49, 87, 17, 45, 0, 0, 14, 3
1, 90, 53, 100, 73, 77, 22, 60, 62, 53, 100, 26, 55, 4, 0, 0, 3
4, 84, 50, 100, 57, 79, 39, 52, 90, 41, 100, 15, 52, 0, 0, 5, 3
45, 85, 80, 100, 76, 72, 58, 58, 100, 44, 87, 13, 39, 0, 0, 16, 3
26, 84, 63, 100, 73, 80, 71, 60, 100, 37, 84, 9, 41, 0, 0, 10, 3
28, 82, 74, 100, 87, 77, 46, 51, 88, 48, 100, 18, 52, 0, 0, 0, 3
49, 95, 82, 100, 68, 68, 73, 66, 100, 41, 74, 12, 29, 0, 0, 21, 3
8, 81, 42, 98, 92, 100, 100, 79, 63, 60, 65, 36, 44, 14, 0, 0, 3
52, 83, 80, 100, 100, 80, 71, 55, 94, 45, 91, 17, 49, 0, 0, 8, 3
37, 81, 61, 100, 91, 84, 63, 63, 100, 46, 85, 14, 37, 0, 0, 16, 3
0, 75, 29, 90, 67, 100, 83, 80, 94, 58, 100, 36, 88, 14, 56, 0, 3
0, 92, 44, 100, 71, 83, 56, 59, 100, 47, 89, 19, 50, 0, 3, 1, 3
0, 82, 36, 100, 88, 93, 63, 65, 69, 48, 100, 21, 60, 0, 8, 9, 3
21, 81, 52, 100, 100, 100, 85, 76, 64, 53, 83, 29, 44, 13, 0, 0, 3
34, 87, 71, 100, 80, 75, 65, 52, 100, 37, 84, 11, 44, 0, 0, 1, 3
2, 87, 35, 100, 49, 76, 39, 53, 93, 44, 100, 19, 57, 1, 0, 0, 3
22, 83, 62, 100, 92, 78, 51, 53, 55, 37, 100, 17, 55, 0, 0, 7, 3
12, 91, 55, 98, 100, 100, 100, 83, 67, 64, 54, 39, 37, 14, 0, 0, 3
40, 80, 60, 100, 100, 89, 59, 64, 60, 48, 100, 27, 60, 2, 0, 0, 3
0, 82, 34, 100, 78, 90, 49, 62, 80, 49, 100, 18, 62, 0, 18, 13, 3
32, 86, 65, 100, 99, 85, 78, 59, 94, 40, 100, 14, 52, 0, 0, 0, 3
52, 79, 71, 100, 92, 78, 67, 52, 100, 35, 84, 9, 39, 0, 0, 8, 3
35, 98, 76, 100, 80, 72, 67, 54, 100, 34, 77, 9, 35, 0, 0, 7, 3
30, 88, 76, 100, 88, 71, 59, 43, 100, 41, 98, 10, 47, 0, 0, 16, 3
0, 90, 38, 100, 77, 95, 68, 69, 87, 50, 100, 19, 70, 0, 32, 6, 3
26, 92, 64, 100, 100, 94, 79, 73, 61, 50, 64, 25, 37, 7, 0, 0, 3
0, 65, 2, 94, 58, 100, 98, 88, 72, 59, 100, 28, 69, 5, 24, 0, 3
23, 84, 56, 100, 100, 93, 80, 73, 68, 51, 76, 28, 42, 12, 0, 0, 3
0, 86, 37, 98, 79, 100, 60, 82, 81, 57, 100, 31, 70, 9, 30, 0, 3
20, 92, 58, 100, 100, 87, 72, 60, 71, 38, 95, 15, 49, 4, 0, 0, 3
28, 77, 62, 100, 100, 85, 67, 58, 96, 40, 92, 9, 41, 0, 0, 18, 3
0, 85, 43, 100, 68, 87, 50, 61, 92, 44, 100, 14, 55, 0, 8, 8, 3
36, 90, 86, 100, 87, 73, 47, 49, 92, 44, 100, 16, 53, 0, 0, 1, 3
23, 76, 52, 100, 100, 98, 79, 71, 63, 50, 82, 19, 49, 0, 0, 7, 3
19, 79, 53, 100, 91, 92, 83, 65, 93, 45, 100, 22, 54, 6, 0, 0, 3
26, 89, 64, 100, 81, 82, 73, 61, 100, 37, 81, 11, 41, 0, 0, 5, 3
36, 81, 42, 100, 100, 97, 71, 70, 84, 55, 94, 26, 60, 0, 0, 5, 3
26, 85, 68, 100, 91, 79, 68, 54, 83, 40, 100, 16, 56, 0, 0, 7, 3
70, 94, 98, 100, 100, 79, 70, 61, 75, 35, 62, 12, 26, 0, 0, 0, 3
30, 84, 63, 100, 90, 86, 67, 58, 100, 39, 75, 13, 36, 0, 0, 13, 3
0, 86, 47, 100, 91, 88, 56, 62, 58, 40, 100, 19, 59, 4, 8, 0, 3
54, 77, 47, 98, 100, 100, 93, 74, 77, 43, 96, 11, 46, 0, 0, 16, 3
35, 73, 63, 100, 97, 87, 58, 64, 100, 44, 100, 11, 50, 0, 0, 8, 3
36, 77, 65, 100, 100, 83, 74, 52, 80, 41, 88, 14, 44, 0, 0, 10, 3
52, 98, 100, 100, 100, 80, 63, 61, 93, 40, 96, 16, 51, 3, 0, 0, 3
29, 90, 77, 100, 92, 80, 44, 59, 64, 45, 100, 19, 53, 2, 0, 0, 3
3, 86, 34, 100, 85, 89, 51, 64, 100, 45, 96, 13, 42, 0, 0, 11, 3
0, 85, 21, 100, 66, 98, 83, 77, 90, 53, 100, 30, 75, 10, 35, 0, 3
44, 79, 69, 100, 99, 88, 69, 62, 100, 41, 97, 12, 47, 0, 0, 15, 3
9, 78, 39, 100, 86, 87, 51, 58, 79, 50, 100, 19, 54, 0, 0, 11, 3
0, 86, 51, 100, 81, 83, 47, 58, 80, 45, 100, 20, 58, 0, 1, 1, 3
45, 84, 75, 100, 100, 79, 79, 54, 79, 40, 90, 17, 49, 0, 0, 8, 3
43, 84, 74, 100, 100, 87, 70, 64, 94, 38, 78, 11, 39, 0, 0, 1, 3
1, 85, 46, 100, 70, 88, 55, 58, 97, 39, 100, 10, 51, 0, 0, 2, 3
24, 70, 42, 100, 100, 100, 72, 69, 66, 54, 92, 26, 45, 0, 0, 2, 3
36, 79, 61, 100, 72, 75, 55, 51, 100, 38, 96, 10, 48, 0, 0, 2, 3
42, 90, 74, 100, 100, 87, 70, 70, 46, 50, 56, 19, 35, 0, 0, 5, 3
50, 84, 66, 100, 75, 75, 51, 51, 100, 42, 97, 13, 49, 0, 0, 7, 3
24, 78, 59, 100, 100, 91, 71, 59, 61, 47, 88, 19, 48, 0, 0, 13, 3
6, 85, 48, 100, 83, 83, 60, 56, 100, 38, 86, 13, 34, 0, 0, 2, 3
13, 85, 52, 100, 63, 74, 57, 55, 100, 49, 81, 18, 40, 0, 0, 7, 3
0, 82, 44, 98, 100, 100, 93, 75, 53, 55, 78, 35, 58, 13, 7, 0, 3
44, 89, 85, 100, 88, 75, 64, 56, 100, 41, 82, 12, 41, 0, 0, 14, 3
30, 75, 54, 100, 100, 99, 74, 72, 79, 46, 88, 18, 43, 0, 0, 12, 3
0, 98, 70, 100, 97, 84, 87, 65, 83, 46, 100, 27, 97, 9, 30, 0, 3
25, 84, 64, 100, 82, 71, 42, 52, 95, 42, 100, 9, 46, 0, 0, 12, 3
11, 82, 45, 100, 93, 91, 77, 64, 82, 40, 100, 14, 53, 3, 0, 0, 3
16, 89, 54, 100, 94, 88, 61, 65, 100, 43, 96, 12, 50, 1, 0, 0, 3
47, 84, 65, 100, 85, 75, 67, 46, 100, 35, 86, 9, 41, 0, 0, 8, 3
2, 73, 10, 98, 73, 100, 60, 73, 70, 44, 100, 15, 47, 2, 0, 0, 3
55, 82, 95, 100, 98, 83, 64, 62, 91, 38, 100, 13, 49, 0, 0, 8, 3
11, 82, 51, 100, 93, 89, 65, 66, 73, 51, 100, 32, 53, 14, 0, 0, 3
12, 80, 48, 100, 83, 73, 22, 55, 71, 45, 100, 15, 40, 0, 0, 17, 3
26, 79, 69, 100, 92, 85, 56, 56, 90, 42, 100, 15, 51, 0, 0, 2, 3
36, 90, 77, 100, 100, 88, 66, 68, 47, 49, 73, 27, 42, 6, 0, 0, 3
15, 81, 54, 100, 91, 81, 43, 55, 44, 49, 100, 32, 66, 3, 0, 0, 3
0, 88, 42, 100, 84, 89, 80, 69, 80, 48, 100, 28, 78, 9, 28, 0, 3
20, 84, 58, 100, 59, 74, 53, 53, 100, 42, 98, 15, 53, 0, 0, 1, 3
5, 76, 38, 100, 100, 98, 88, 69, 48, 44, 95, 26, 61, 2, 0, 0, 3
56, 87, 91, 100, 81, 72, 61, 58, 100, 41, 87, 12, 38, 0, 0, 12, 3
9, 96, 72, 100, 96, 77, 41, 59, 57, 46, 100, 23, 68, 0, 0, 5, 3
31, 84, 60, 100, 83, 85, 66, 64, 100, 45, 82, 17, 42, 0, 0, 0, 3
0, 83, 43, 100, 77, 78, 45, 49, 61, 44, 100, 21, 58, 0, 4, 6, 3
0, 82, 46, 100, 88, 91, 45, 68, 49, 43, 100, 25, 83, 6, 23, 0, 3
35, 87, 75, 100, 88, 85, 69, 62, 100, 40, 88, 17, 45, 6, 0, 0, 3
24, 83, 62, 100, 86, 81, 59, 55, 89, 39, 100, 16, 52, 0, 0, 9, 3
46, 88, 78, 100, 79, 67, 65, 47, 100, 32, 75, 7, 37, 0, 0, 5, 3
48, 80, 50, 100, 100, 99, 78, 69, 76, 49, 91, 18, 45, 0, 0, 9, 3
61, 88, 100, 100, 96, 81, 75, 60, 80, 36, 81, 13, 44, 0, 0, 1, 3
34, 87, 70, 100, 100, 92, 83, 67, 73, 40, 77, 14, 41, 1, 0, 0, 3
27, 81, 67, 100, 95, 91, 68, 61, 100, 50, 92, 17, 50, 0, 0, 5, 3
26, 81, 67, 100, 82, 80, 53, 54, 77, 40, 100, 18, 56, 0, 0, 1, 3
0, 88, 30, 100, 68, 90, 60, 62, 72, 37, 100, 16, 70, 0, 27, 1, 3
39, 80, 72, 100, 100, 85, 71, 60, 89, 36, 84, 7, 40, 0, 0, 16, 3
32, 82, 63, 100, 100, 89, 65, 63, 91, 54, 94, 24, 51, 5, 0, 0, 3
0, 92, 50, 100, 70, 75, 25, 53, 58, 42, 100, 20, 58, 0, 3, 1, 3
0, 84, 43, 100, 98, 98, 87, 70, 63, 48, 100, 22, 52, 10, 0, 0, 3
24, 83, 58, 100, 86, 83, 66, 57, 100, 35, 87, 6, 42, 0, 0, 13, 3
