@relation  penbased
@attribute At1 integer[0,100]
@attribute At2 integer[0,100]
@attribute At3 integer[0,100]
@attribute At4 integer[0,100]
@attribute At5 integer[0,100]
@attribute At6 integer[0,100]
@attribute At7 integer[0,100]
@attribute At8 integer[0,100]
@attribute At9 integer[0,100]
@attribute At10 integer[0,100]
@attribute At11 integer[0,100]
@attribute At12 integer[0,100]
@attribute At13 integer[0,100]
@attribute At14 integer[0,100]
@attribute At15 integer[0,100]
@attribute At16 integer[0,100]
@attribute Class{0,1,2,3,4,5,6,7,8,9}
@inputs At1,At2,At3,At4,At5,At6,At7,At8,At9,At10,At11,At12,At13,At14,At15,At16
@outputs Class
@data
62, 86, 97, 100, 94, 71, 69, 46, 37, 22, 0, 2, 47, 0, 100, 1, 2
11, 75, 26, 100, 46, 81, 28, 46, 0, 17, 21, 19, 59, 0, 100, 11, 2
0, 88, 24, 100, 40, 76, 24, 50, 4, 25, 23, 4, 62, 0, 100, 0, 2
0, 73, 26, 100, 66, 97, 62, 63, 37, 33, 12, 6, 58, 0, 100, 2, 2
31, 75, 53, 100, 68, 77, 49, 45, 21, 16, 0, 1, 50, 5, 100, 0, 2
0, 63, 36, 100, 81, 93, 66, 44, 30, 5, 0, 0, 47, 19, 100, 10, 2
0, 75, 26, 100, 61, 87, 55, 48, 24, 22, 26, 3, 65, 1, 100, 0, 2
49, 100, 95, 93, 83, 52, 47, 21, 0, 6, 5, 28, 54, 20, 100, 0, 2
6, 76, 22, 100, 55, 78, 36, 42, 0, 16, 7, 9, 54, 7, 100, 0, 2
40, 76, 62, 100, 62, 69, 34, 40, 0, 16, 12, 11, 57, 10, 100, 0, 2
0, 88, 10, 98, 50, 100, 44, 66, 27, 34, 19, 0, 59, 3, 100, 13, 2
29, 88, 64, 100, 55, 73, 29, 50, 0, 26, 0, 2, 50, 0, 100, 3, 2
46, 78, 79, 100, 100, 77, 68, 51, 28, 35, 0, 16, 43, 6, 89, 0, 2
31, 67, 40, 100, 81, 97, 69, 53, 39, 15, 0, 1, 49, 5, 100, 0, 2
48, 96, 67, 100, 68, 57, 40, 23, 0, 15, 19, 30, 59, 12, 100, 0, 2
2, 79, 32, 100, 52, 70, 39, 36, 12, 6, 0, 7, 50, 7, 100, 0, 2
32, 71, 54, 100, 82, 77, 62, 43, 24, 17, 0, 8, 50, 6, 100, 0, 2
0, 59, 18, 94, 52, 100, 52, 61, 32, 26, 24, 0, 62, 7, 100, 14, 2
24, 82, 53, 100, 53, 42, 29, 0, 0, 7, 32, 21, 65, 1, 100, 1, 2
21, 77, 54, 100, 57, 70, 31, 37, 0, 11, 17, 3, 58, 1, 100, 0, 2
2, 70, 23, 100, 50, 79, 32, 35, 0, 1, 10, 0, 54, 0, 100, 1, 2
18, 76, 37, 100, 77, 79, 61, 39, 22, 10, 0, 24, 53, 19, 100, 0, 2
32, 76, 60, 100, 77, 79, 56, 50, 26, 25, 0, 3, 50, 4, 100, 0, 2
47, 66, 50, 100, 92, 98, 78, 55, 47, 18, 0, 0, 46, 19, 100, 0, 2
45, 69, 58, 100, 94, 83, 75, 47, 39, 18, 0, 0, 50, 9, 100, 2, 2
11, 61, 25, 100, 66, 96, 62, 55, 29, 23, 0, 0, 50, 0, 100, 1, 2
13, 68, 27, 100, 56, 86, 34, 44, 0, 9, 0, 0, 50, 0, 100, 8, 2
0, 81, 30, 100, 78, 93, 62, 65, 28, 42, 7, 14, 48, 1, 100, 0, 2
35, 84, 63, 100, 92, 81, 65, 54, 32, 30, 0, 6, 48, 1, 100, 0, 2
0, 83, 31, 100, 48, 74, 28, 42, 3, 14, 27, 0, 66, 1, 100, 4, 2
16, 88, 47, 100, 50, 69, 28, 38, 0, 13, 23, 1, 62, 1, 100, 0, 2
31, 87, 57, 100, 55, 65, 30, 37, 0, 14, 26, 9, 62, 5, 100, 0, 2
0, 95, 35, 100, 59, 78, 61, 52, 46, 27, 22, 5, 56, 0, 100, 1, 2
29, 97, 59, 100, 46, 72, 14, 58, 0, 43, 32, 27, 64, 9, 100, 0, 2
45, 82, 60, 100, 56, 69, 31, 43, 0, 23, 28, 3, 65, 0, 100, 16, 2
63, 81, 92, 100, 100, 70, 76, 38, 43, 10, 0, 0, 46, 4, 97, 7, 2
2, 75, 28, 100, 66, 95, 48, 65, 22, 37, 0, 7, 47, 0, 100, 1, 2
0, 71, 26, 100, 47, 69, 31, 31, 1, 0, 0, 7, 50, 7, 100, 5, 2
38, 67, 44, 100, 85, 96, 71, 58, 40, 24, 0, 7, 43, 17, 100, 0, 2
0, 77, 33, 100, 55, 71, 45, 35, 14, 8, 9, 19, 56, 17, 100, 0, 2
19, 74, 47, 100, 81, 83, 57, 51, 18, 26, 0, 9, 54, 6, 100, 0, 2
17, 78, 53, 100, 68, 73, 37, 41, 0, 14, 25, 25, 62, 0, 100, 15, 2
24, 94, 40, 100, 64, 78, 36, 48, 0, 23, 13, 9, 63, 5, 100, 0, 2
68, 93, 100, 100, 97, 76, 72, 57, 43, 38, 13, 21, 0, 1, 39, 0, 2
26, 80, 42, 100, 57, 69, 34, 30, 0, 0, 9, 20, 54, 27, 100, 26, 2
9, 77, 26, 100, 52, 76, 37, 44, 7, 17, 0, 0, 54, 1, 100, 4, 2
33, 89, 63, 100, 58, 50, 35, 10, 0, 9, 31, 27, 65, 4, 100, 0, 2
13, 76, 35, 100, 57, 74, 40, 42, 10, 14, 0, 13, 51, 11, 100, 0, 2
0, 77, 33, 100, 55, 77, 38, 42, 11, 12, 2, 0, 51, 8, 100, 8, 2
42, 70, 54, 100, 85, 91, 63, 60, 32, 33, 0, 7, 47, 0, 100, 2, 2
0, 78, 23, 100, 77, 99, 100, 75, 70, 50, 30, 28, 29, 6, 84, 0, 2
23, 88, 52, 100, 51, 67, 30, 38, 0, 16, 27, 8, 64, 3, 100, 0, 2
3, 74, 21, 100, 26, 66, 10, 32, 0, 0, 34, 0, 67, 6, 100, 6, 2
13, 83, 42, 100, 59, 67, 35, 34, 0, 27, 30, 32, 65, 11, 100, 0, 2
16, 89, 50, 100, 71, 67, 45, 35, 0, 19, 10, 30, 57, 19, 100, 0, 2
11, 76, 30, 100, 42, 68, 27, 34, 0, 5, 16, 17, 58, 8, 100, 0, 2
32, 72, 57, 100, 76, 71, 56, 35, 21, 7, 0, 4, 51, 0, 100, 6, 2
0, 75, 28, 100, 66, 71, 55, 34, 5, 12, 22, 11, 80, 0, 100, 32, 2
29, 84, 65, 100, 87, 74, 69, 45, 38, 19, 0, 0, 49, 6, 100, 12, 2
0, 81, 34, 100, 68, 83, 56, 52, 24, 29, 16, 20, 64, 17, 100, 0, 2
7, 71, 42, 100, 70, 71, 45, 31, 5, 3, 0, 10, 50, 8, 100, 0, 2
15, 75, 38, 100, 55, 68, 37, 33, 3, 6, 0, 3, 50, 5, 100, 0, 2
30, 63, 44, 100, 89, 96, 77, 56, 40, 24, 0, 11, 51, 19, 100, 0, 2
29, 69, 48, 100, 61, 71, 35, 35, 0, 5, 0, 0, 50, 2, 100, 14, 2
48, 68, 57, 100, 92, 91, 76, 54, 45, 21, 0, 0, 45, 22, 100, 4, 2
0, 89, 27, 100, 42, 75, 29, 45, 15, 15, 37, 0, 69, 2, 100, 6, 2
41, 75, 46, 100, 87, 86, 70, 53, 38, 25, 0, 19, 53, 18, 100, 0, 2
0, 90, 15, 100, 24, 67, 11, 34, 2, 11, 35, 5, 67, 2, 100, 0, 2
3, 68, 21, 100, 52, 87, 32, 51, 0, 22, 15, 4, 61, 0, 100, 14, 2
27, 70, 60, 100, 94, 88, 73, 52, 39, 20, 0, 0, 45, 18, 100, 4, 2
47, 88, 45, 100, 71, 76, 52, 40, 19, 10, 0, 13, 51, 12, 100, 0, 2
0, 79, 27, 93, 60, 100, 77, 80, 72, 54, 64, 28, 66, 4, 100, 0, 2
0, 78, 29, 100, 69, 87, 62, 57, 34, 32, 2, 8, 48, 1, 100, 0, 2
14, 65, 35, 100, 64, 79, 48, 41, 16, 11, 0, 8, 50, 9, 100, 0, 2
15, 78, 44, 100, 100, 95, 76, 69, 37, 44, 0, 21, 14, 0, 83, 3, 2
26, 71, 48, 100, 74, 74, 46, 37, 5, 12, 0, 11, 50, 8, 100, 0, 2
0, 85, 32, 100, 76, 91, 70, 65, 38, 43, 11, 20, 50, 6, 100, 0, 2
33, 64, 36, 100, 59, 71, 44, 34, 0, 18, 32, 26, 71, 0, 100, 22, 2
0, 88, 31, 100, 65, 90, 62, 68, 45, 48, 38, 26, 62, 9, 100, 0, 2
26, 87, 67, 100, 80, 76, 61, 48, 33, 23, 0, 1, 48, 0, 100, 3, 2
0, 57, 12, 100, 47, 86, 40, 39, 10, 6, 16, 3, 58, 6, 100, 0, 2
48, 81, 5, 96, 53, 100, 55, 68, 24, 38, 0, 7, 48, 0, 100, 2, 2
15, 82, 55, 100, 94, 82, 67, 45, 28, 17, 0, 6, 51, 13, 100, 0, 2
0, 79, 28, 100, 54, 90, 46, 62, 28, 36, 18, 9, 52, 0, 100, 5, 2
37, 79, 78, 100, 94, 68, 60, 37, 10, 19, 0, 31, 55, 24, 100, 0, 2
7, 51, 31, 90, 93, 100, 99, 58, 59, 21, 0, 0, 35, 17, 100, 5, 2
0, 73, 30, 100, 68, 87, 56, 51, 25, 22, 2, 2, 51, 4, 100, 0, 2
45, 75, 44, 100, 68, 75, 40, 34, 0, 8, 13, 15, 57, 0, 100, 12, 2
36, 79, 20, 100, 67, 81, 53, 43, 0, 20, 8, 25, 59, 0, 100, 17, 2
37, 100, 57, 91, 47, 50, 22, 20, 0, 17, 33, 17, 66, 4, 100, 0, 2
0, 82, 43, 100, 100, 94, 90, 65, 55, 41, 13, 18, 28, 1, 92, 0, 2
34, 68, 63, 100, 65, 65, 36, 29, 0, 0, 6, 9, 52, 16, 100, 7, 2
7, 72, 39, 100, 64, 72, 42, 31, 0, 5, 2, 7, 52, 1, 100, 0, 2
0, 86, 22, 100, 49, 92, 46, 63, 35, 35, 45, 9, 72, 1, 100, 0, 2
13, 67, 0, 93, 78, 100, 100, 71, 60, 41, 9, 15, 9, 0, 89, 6, 2
0, 70, 22, 99, 50, 100, 45, 59, 28, 22, 39, 0, 69, 4, 100, 8, 2
0, 70, 9, 100, 44, 97, 35, 60, 14, 27, 21, 0, 60, 0, 100, 3, 2
14, 65, 36, 100, 67, 82, 50, 40, 17, 6, 0, 0, 50, 4, 100, 2, 2
32, 58, 26, 89, 73, 100, 80, 56, 42, 21, 0, 0, 50, 5, 100, 4, 2
58, 64, 69, 100, 91, 71, 72, 33, 36, 4, 0, 1, 50, 6, 100, 0, 2
34, 87, 59, 100, 56, 60, 34, 24, 0, 0, 18, 9, 59, 4, 100, 2, 2
4, 86, 38, 100, 44, 74, 24, 47, 0, 20, 21, 1, 60, 0, 100, 1, 2
23, 82, 57, 100, 60, 70, 34, 42, 0, 22, 20, 12, 59, 8, 100, 0, 2
0, 80, 34, 100, 60, 80, 34, 53, 1, 29, 0, 4, 49, 0, 100, 1, 2
55, 98, 85, 100, 90, 70, 62, 43, 27, 20, 0, 1, 50, 5, 100, 0, 2
14, 67, 29, 100, 54, 72, 35, 32, 0, 4, 17, 10, 59, 0, 100, 3, 2
2, 64, 21, 100, 47, 81, 30, 44, 0, 12, 7, 24, 53, 14, 100, 0, 2
16, 86, 46, 100, 48, 64, 32, 31, 0, 3, 1, 6, 51, 5, 100, 0, 2
20, 63, 29, 100, 58, 76, 44, 36, 11, 4, 0, 1, 50, 0, 100, 1, 2
1, 92, 38, 100, 52, 72, 29, 41, 0, 14, 9, 0, 54, 3, 100, 5, 2
0, 83, 37, 100, 61, 81, 44, 53, 19, 27, 3, 0, 51, 3, 100, 7, 2
39, 84, 83, 100, 84, 62, 55, 25, 9, 6, 0, 4, 50, 7, 100, 0, 2
13, 83, 52, 100, 75, 78, 44, 48, 4, 22, 0, 0, 54, 1, 100, 6, 2
0, 72, 9, 100, 68, 94, 74, 63, 49, 34, 6, 9, 30, 0, 100, 1, 2
0, 62, 22, 89, 69, 100, 86, 77, 59, 50, 28, 26, 47, 4, 100, 0, 2
54, 81, 46, 98, 86, 100, 75, 58, 43, 24, 0, 0, 48, 2, 100, 8, 2
0, 89, 28, 100, 64, 85, 43, 61, 9, 44, 23, 21, 62, 11, 100, 0, 2
0, 68, 16, 97, 56, 100, 62, 66, 43, 33, 23, 2, 61, 0, 100, 0, 2
23, 75, 54, 100, 62, 58, 39, 18, 0, 0, 14, 19, 57, 5, 100, 10, 2
0, 85, 20, 100, 47, 85, 33, 53, 12, 23, 27, 0, 64, 2, 100, 9, 2
49, 79, 69, 100, 90, 72, 67, 43, 29, 21, 0, 3, 50, 6, 100, 0, 2
40, 69, 61, 100, 86, 68, 60, 26, 18, 0, 0, 18, 49, 23, 100, 16, 2
0, 65, 16, 93, 49, 100, 65, 77, 48, 45, 36, 11, 66, 0, 100, 1, 2
0, 83, 13, 100, 43, 80, 29, 51, 2, 25, 3, 1, 51, 0, 100, 4, 2
0, 82, 22, 100, 50, 91, 48, 66, 38, 42, 33, 18, 55, 1, 100, 0, 2
51, 100, 86, 94, 69, 61, 37, 34, 0, 12, 9, 0, 54, 2, 100, 0, 2
42, 59, 53, 100, 87, 81, 61, 41, 22, 12, 0, 1, 50, 1, 100, 0, 2
9, 80, 56, 100, 100, 87, 88, 51, 51, 23, 0, 4, 29, 4, 88, 0, 2
64, 81, 59, 100, 100, 98, 78, 53, 42, 18, 0, 6, 47, 13, 95, 0, 2
0, 80, 22, 100, 43, 71, 36, 37, 9, 8, 7, 12, 54, 16, 100, 0, 2
39, 90, 79, 100, 100, 77, 80, 52, 43, 30, 0, 11, 28, 0, 89, 5, 2
11, 69, 42, 100, 73, 71, 56, 29, 19, 0, 0, 11, 50, 13, 100, 7, 2
41, 93, 88, 100, 86, 75, 47, 53, 0, 38, 5, 25, 50, 10, 100, 0, 2
31, 77, 35, 100, 69, 86, 51, 43, 19, 8, 0, 3, 49, 3, 100, 0, 2
24, 78, 37, 100, 54, 62, 31, 27, 0, 18, 45, 10, 88, 0, 100, 31, 2
0, 82, 33, 100, 61, 87, 49, 50, 24, 18, 24, 0, 68, 0, 100, 8, 2
0, 74, 30, 100, 66, 87, 51, 51, 21, 21, 4, 0, 52, 1, 100, 7, 2
36, 65, 49, 100, 73, 71, 58, 33, 27, 1, 0, 1, 50, 6, 100, 0, 2
22, 67, 30, 100, 65, 72, 54, 31, 12, 5, 0, 12, 54, 0, 100, 13, 2
33, 66, 50, 100, 58, 57, 36, 18, 0, 0, 21, 17, 61, 13, 100, 4, 2
0, 96, 51, 100, 58, 78, 38, 56, 13, 35, 0, 14, 42, 1, 100, 0, 2
19, 65, 24, 100, 46, 81, 27, 45, 0, 12, 10, 1, 56, 0, 100, 4, 2
0, 87, 23, 100, 47, 85, 33, 53, 17, 21, 33, 0, 66, 8, 100, 18, 2
85, 69, 81, 100, 100, 66, 76, 30, 36, 5, 0, 0, 50, 7, 99, 5, 2
0, 68, 34, 100, 74, 88, 56, 40, 17, 10, 10, 23, 55, 12, 100, 0, 2
68, 94, 49, 100, 78, 88, 42, 61, 0, 37, 25, 16, 79, 8, 100, 0, 2
0, 73, 28, 92, 73, 100, 100, 81, 85, 55, 58, 32, 36, 8, 79, 0, 2
16, 37, 8, 82, 49, 100, 55, 56, 26, 17, 0, 0, 50, 3, 100, 3, 2
1, 72, 39, 100, 90, 92, 50, 64, 52, 53, 100, 35, 60, 8, 0, 0, 3
38, 78, 52, 100, 97, 79, 58, 52, 78, 41, 100, 11, 38, 0, 0, 20, 3
10, 86, 51, 100, 83, 81, 59, 51, 91, 41, 100, 11, 51, 0, 0, 7, 3
16, 85, 60, 100, 86, 73, 44, 52, 90, 48, 100, 14, 46, 0, 0, 13, 3
19, 74, 43, 100, 70, 80, 53, 53, 100, 42, 98, 12, 50, 0, 0, 4, 3
0, 86, 45, 100, 95, 93, 75, 69, 95, 39, 100, 7, 50, 0, 1, 12, 3
40, 87, 87, 100, 100, 75, 59, 53, 88, 50, 91, 19, 48, 0, 0, 11, 3
17, 77, 35, 100, 90, 93, 60, 68, 78, 53, 100, 28, 64, 5, 0, 0, 3
38, 85, 75, 100, 92, 84, 71, 58, 100, 37, 82, 11, 41, 0, 0, 6, 3
7, 95, 54, 100, 100, 95, 76, 76, 49, 56, 47, 32, 43, 9, 0, 0, 3
6, 82, 49, 100, 100, 89, 70, 63, 30, 40, 85, 26, 60, 4, 0, 0, 3
23, 71, 41, 100, 88, 93, 64, 60, 99, 43, 100, 9, 50, 0, 0, 12, 3
6, 87, 50, 100, 62, 81, 22, 57, 70, 46, 100, 20, 59, 0, 0, 4, 3
0, 85, 26, 100, 74, 89, 62, 64, 61, 39, 100, 21, 64, 4, 7, 0, 3
31, 87, 77, 100, 81, 69, 53, 45, 100, 39, 92, 9, 33, 0, 0, 25, 3
46, 76, 66, 100, 100, 84, 74, 58, 88, 44, 95, 18, 52, 0, 0, 5, 3
0, 89, 38, 100, 65, 85, 55, 60, 69, 37, 100, 18, 81, 0, 45, 1, 3
11, 68, 31, 95, 89, 100, 71, 71, 72, 54, 100, 26, 60, 2, 0, 0, 3
42, 90, 78, 100, 100, 84, 72, 63, 90, 39, 83, 15, 42, 0, 0, 12, 3
32, 88, 65, 100, 83, 76, 50, 55, 94, 38, 100, 12, 52, 0, 0, 1, 3
14, 73, 41, 100, 87, 95, 64, 65, 100, 45, 100, 15, 49, 0, 0, 16, 3
27, 76, 41, 100, 100, 94, 79, 66, 86, 45, 94, 16, 39, 0, 0, 10, 3
51, 82, 84, 100, 99, 79, 80, 55, 100, 29, 79, 4, 36, 0, 0, 19, 3
0, 79, 31, 100, 79, 95, 51, 66, 82, 50, 100, 21, 58, 0, 12, 12, 3
16, 87, 53, 100, 82, 82, 40, 56, 75, 50, 100, 20, 56, 0, 0, 4, 3
15, 87, 55, 100, 100, 99, 84, 77, 52, 57, 63, 33, 41, 10, 0, 0, 3
0, 82, 44, 100, 69, 81, 38, 54, 68, 46, 100, 20, 61, 0, 6, 6, 3
13, 78, 41, 100, 77, 83, 35, 56, 79, 50, 100, 19, 52, 0, 0, 11, 3
20, 85, 61, 100, 100, 93, 67, 69, 82, 44, 93, 18, 48, 4, 0, 0, 3
30, 88, 74, 100, 100, 88, 66, 69, 74, 46, 90, 22, 50, 7, 0, 0, 3
16, 72, 46, 100, 85, 97, 72, 60, 100, 46, 86, 13, 43, 0, 0, 9, 3
0, 90, 45, 100, 62, 76, 28, 53, 60, 42, 100, 26, 62, 6, 13, 0, 3
9, 82, 52, 100, 66, 81, 38, 55, 89, 45, 100, 17, 55, 0, 0, 7, 3
42, 94, 89, 100, 71, 76, 68, 56, 100, 34, 84, 8, 37, 0, 0, 15, 3
31, 85, 51, 100, 78, 80, 64, 63, 100, 41, 84, 11, 41, 0, 0, 10, 3
26, 94, 75, 100, 92, 77, 45, 59, 81, 43, 100, 11, 51, 0, 0, 1, 3
51, 86, 77, 100, 64, 70, 89, 58, 100, 27, 75, 0, 35, 0, 0, 18, 3
7, 78, 33, 96, 89, 100, 100, 80, 64, 60, 74, 36, 46, 14, 0, 0, 3
52, 87, 78, 100, 100, 84, 77, 59, 96, 37, 82, 13, 42, 3, 0, 0, 3
35, 92, 61, 100, 81, 75, 59, 60, 100, 43, 86, 10, 40, 0, 0, 7, 3
0, 100, 45, 100, 68, 83, 76, 66, 89, 48, 100, 30, 87, 12, 53, 0, 3
0, 78, 37, 100, 62, 89, 51, 60, 98, 45, 100, 13, 53, 0, 10, 14, 3
0, 90, 41, 100, 83, 88, 65, 65, 69, 43, 100, 22, 66, 5, 14, 0, 3
25, 85, 48, 100, 100, 97, 92, 76, 65, 57, 70, 33, 44, 13, 0, 0, 3
32, 94, 70, 100, 76, 77, 68, 54, 100, 35, 78, 9, 37, 0, 0, 9, 3
0, 85, 36, 100, 45, 74, 24, 51, 80, 56, 100, 31, 61, 10, 6, 0, 3
30, 80, 66, 100, 88, 77, 48, 51, 71, 44, 100, 18, 52, 0, 0, 5, 3
0, 82, 39, 96, 88, 100, 100, 82, 73, 61, 67, 36, 48, 14, 7, 0, 3
57, 76, 47, 100, 89, 95, 62, 64, 71, 49, 100, 23, 57, 1, 0, 0, 3
0, 82, 36, 100, 83, 88, 64, 62, 83, 48, 100, 16, 57, 0, 14, 13, 3
8, 92, 52, 100, 91, 88, 76, 61, 92, 37, 100, 14, 51, 3, 0, 0, 3
49, 85, 78, 100, 92, 85, 74, 55, 100, 35, 80, 11, 41, 0, 0, 0, 3
38, 88, 80, 100, 100, 82, 75, 58, 99, 35, 76, 10, 33, 0, 0, 19, 3
45, 85, 79, 100, 89, 78, 65, 54, 100, 33, 97, 8, 46, 0, 0, 10, 3
0, 80, 37, 100, 82, 95, 68, 63, 79, 47, 100, 17, 67, 0, 22, 9, 3
37, 94, 72, 100, 100, 93, 76, 74, 59, 51, 60, 25, 34, 8, 0, 0, 3
0, 66, 3, 93, 52, 100, 100, 91, 84, 65, 45, 46, 27, 21, 65, 0, 3
7, 85, 49, 97, 97, 100, 100, 77, 86, 48, 88, 20, 46, 7, 0, 0, 3
0, 80, 43, 93, 91, 100, 96, 80, 75, 57, 100, 36, 90, 14, 48, 0, 3
13, 88, 60, 100, 100, 86, 64, 59, 72, 42, 98, 17, 50, 3, 0, 0, 3
32, 77, 52, 100, 91, 90, 79, 61, 100, 38, 95, 11, 43, 0, 0, 17, 3
0, 79, 35, 100, 71, 83, 45, 55, 84, 47, 100, 20, 57, 0, 3, 0, 3
41, 86, 80, 100, 93, 78, 50, 58, 94, 44, 100, 14, 53, 0, 0, 4, 3
31, 81, 58, 100, 100, 100, 81, 76, 65, 50, 78, 22, 41, 7, 0, 0, 3
11, 89, 55, 100, 100, 94, 82, 69, 97, 44, 93, 19, 49, 6, 0, 0, 3
26, 85, 59, 100, 81, 78, 72, 54, 100, 34, 82, 9, 42, 0, 0, 1, 3
8, 81, 53, 100, 100, 94, 64, 66, 77, 54, 99, 30, 54, 8, 0, 0, 3
43, 84, 76, 100, 100, 78, 62, 55, 83, 43, 99, 14, 53, 0, 0, 7, 3
61, 91, 88, 100, 100, 81, 78, 61, 63, 38, 60, 14, 34, 0, 0, 1, 3
42, 79, 67, 100, 78, 79, 71, 60, 100, 39, 85, 10, 41, 0, 0, 14, 3
0, 87, 44, 100, 84, 87, 53, 59, 53, 41, 100, 26, 69, 5, 18, 0, 3
48, 63, 42, 100, 94, 99, 94, 62, 90, 54, 100, 19, 51, 0, 0, 11, 3
35, 80, 73, 100, 95, 84, 55, 62, 100, 44, 97, 14, 49, 0, 0, 9, 3
34, 87, 63, 100, 100, 93, 69, 64, 69, 37, 86, 13, 44, 0, 0, 0, 3
53, 92, 99, 100, 100, 74, 61, 53, 83, 39, 95, 13, 48, 0, 0, 6, 3
15, 91, 68, 100, 81, 82, 44, 56, 59, 39, 100, 20, 54, 1, 0, 0, 3
11, 80, 37, 100, 83, 89, 50, 65, 100, 54, 97, 24, 54, 4, 0, 0, 3
0, 69, 5, 92, 62, 100, 100, 82, 80, 53, 97, 26, 97, 2, 38, 0, 3
39, 82, 68, 100, 100, 86, 72, 61, 91, 44, 83, 15, 41, 0, 0, 14, 3
18, 64, 42, 100, 96, 86, 59, 56, 78, 48, 100, 14, 41, 0, 0, 20, 3
0, 82, 41, 100, 90, 88, 69, 59, 73, 48, 100, 19, 56, 0, 3, 5, 3
44, 80, 74, 100, 100, 79, 74, 50, 84, 39, 86, 12, 42, 0, 0, 9, 3
69, 76, 77, 100, 100, 83, 74, 58, 93, 35, 86, 7, 43, 0, 0, 6, 3
4, 88, 39, 100, 59, 78, 60, 55, 100, 42, 88, 19, 47, 6, 0, 0, 3
23, 67, 31, 94, 90, 100, 80, 75, 76, 44, 100, 14, 56, 0, 0, 5, 3
22, 89, 69, 100, 82, 76, 61, 49, 100, 36, 93, 10, 42, 0, 0, 8, 3
44, 86, 77, 100, 100, 85, 78, 63, 63, 40, 70, 14, 39, 0, 0, 2, 3
44, 83, 76, 100, 82, 75, 58, 58, 100, 45, 90, 15, 45, 0, 0, 11, 3
42, 84, 70, 100, 100, 87, 69, 65, 55, 43, 86, 23, 51, 5, 0, 0, 3
6, 78, 53, 100, 61, 70, 55, 54, 100, 35, 82, 3, 21, 0, 0, 26, 3
20, 91, 61, 100, 71, 78, 59, 51, 100, 34, 86, 11, 37, 0, 0, 1, 3
26, 80, 53, 100, 100, 98, 93, 76, 55, 59, 71, 37, 37, 17, 0, 0, 3
32, 80, 71, 100, 100, 85, 62, 61, 78, 50, 83, 14, 40, 0, 0, 20, 3
29, 74, 53, 100, 100, 99, 75, 71, 81, 51, 81, 20, 38, 0, 0, 15, 3
0, 97, 51, 100, 82, 86, 84, 65, 90, 45, 100, 25, 82, 8, 35, 0, 3
25, 91, 61, 100, 74, 75, 44, 55, 94, 43, 100, 16, 53, 0, 0, 6, 3
12, 88, 53, 100, 100, 94, 68, 69, 80, 39, 95, 10, 51, 0, 0, 6, 3
7, 90, 57, 100, 86, 81, 46, 62, 92, 45, 100, 18, 58, 0, 0, 0, 3
54, 89, 75, 100, 90, 75, 69, 48, 100, 30, 83, 8, 40, 0, 0, 8, 3
33, 80, 23, 100, 87, 96, 97, 68, 79, 44, 100, 16, 44, 0, 0, 22, 3
58, 83, 85, 100, 93, 77, 50, 57, 94, 40, 100, 11, 50, 0, 0, 11, 3
0, 91, 40, 100, 94, 94, 60, 75, 84, 52, 100, 27, 53, 12, 1, 0, 3
5, 84, 40, 100, 79, 82, 26, 62, 56, 46, 100, 22, 65, 0, 0, 8, 3
37, 84, 69, 100, 96, 87, 55, 61, 88, 38, 100, 9, 51, 0, 0, 3, 3
44, 86, 71, 100, 100, 88, 73, 69, 61, 51, 68, 26, 36, 10, 0, 0, 3
29, 76, 45, 100, 100, 90, 75, 63, 43, 40, 98, 24, 63, 4, 0, 0, 3
0, 100, 57, 100, 68, 81, 72, 62, 91, 43, 100, 24, 62, 8, 9, 0, 3
14, 86, 52, 100, 60, 76, 41, 55, 100, 52, 98, 27, 60, 8, 0, 0, 3
14, 75, 39, 100, 99, 94, 81, 64, 45, 41, 100, 27, 57, 4, 0, 0, 3
41, 91, 75, 100, 72, 71, 69, 56, 100, 41, 74, 15, 28, 0, 0, 12, 3
2, 91, 44, 100, 91, 82, 52, 55, 62, 54, 100, 27, 56, 3, 0, 0, 3
26, 88, 61, 100, 100, 94, 88, 67, 97, 40, 78, 17, 40, 6, 0, 0, 3
31, 70, 47, 100, 91, 75, 51, 50, 71, 48, 100, 18, 51, 0, 0, 17, 3
0, 88, 34, 100, 92, 97, 74, 72, 62, 46, 100, 24, 89, 3, 31, 0, 3
57, 82, 58, 100, 96, 90, 72, 61, 100, 45, 86, 15, 44, 0, 0, 4, 3
30, 86, 65, 100, 84, 85, 58, 63, 100, 45, 98, 21, 51, 6, 0, 0, 3
50, 96, 89, 100, 92, 71, 66, 48, 100, 29, 80, 4, 36, 0, 0, 10, 3
38, 71, 48, 95, 100, 100, 87, 72, 83, 48, 92, 20, 49, 0, 0, 0, 3
58, 100, 100, 93, 96, 69, 54, 58, 83, 45, 81, 17, 45, 0, 0, 3, 3
26, 94, 67, 100, 100, 89, 66, 68, 92, 39, 84, 14, 41, 7, 0, 0, 3
21, 77, 58, 100, 95, 81, 67, 52, 96, 48, 100, 17, 52, 0, 0, 11, 3
24, 81, 57, 100, 85, 76, 59, 47, 82, 41, 100, 15, 53, 0, 0, 5, 3
0, 88, 36, 100, 70, 87, 68, 61, 70, 34, 100, 15, 64, 1, 17, 0, 3
45, 76, 57, 100, 100, 94, 80, 67, 87, 44, 82, 16, 41, 0, 0, 14, 3
44, 80, 80, 100, 100, 85, 72, 59, 92, 38, 93, 14, 49, 3, 0, 0, 3
