@relation  penbased
@attribute At1 integer[0,100]
@attribute At2 integer[0,100]
@attribute At3 integer[0,100]
@attribute At4 integer[0,100]
@attribute At5 integer[0,100]
@attribute At6 integer[0,100]
@attribute At7 integer[0,100]
@attribute At8 integer[0,100]
@attribute At9 integer[0,100]
@attribute At10 integer[0,100]
@attribute At11 integer[0,100]
@attribute At12 integer[0,100]
@attribute At13 integer[0,100]
@attribute At14 integer[0,100]
@attribute At15 integer[0,100]
@attribute At16 integer[0,100]
@attribute Class{0,1,2,3,4,5,6,7,8,9}
@inputs At1,At2,At3,At4,At5,At6,At7,At8,At9,At10,At11,At12,At13,At14,At15,At16
@outputs Class
@data
65, 90, 97, 100, 95, 73, 72, 48, 39, 25, 0, 5, 43, 0, 100, 0, 2
12, 68, 25, 100, 48, 79, 32, 46, 0, 22, 20, 16, 57, 0, 100, 5, 2
0, 83, 26, 100, 45, 80, 27, 52, 6, 27, 29, 10, 65, 5, 100, 0, 2
0, 66, 30, 90, 69, 100, 65, 62, 39, 29, 12, 1, 57, 0, 100, 3, 2
29, 76, 50, 100, 70, 74, 50, 42, 18, 16, 0, 0, 50, 7, 100, 7, 2
0, 78, 40, 100, 80, 86, 70, 42, 40, 7, 14, 0, 56, 18, 100, 3, 2
0, 82, 28, 100, 62, 87, 54, 54, 27, 28, 22, 10, 61, 4, 100, 0, 2
61, 100, 96, 98, 83, 49, 46, 14, 0, 0, 6, 29, 54, 27, 100, 8, 2
9, 70, 32, 100, 59, 78, 36, 43, 0, 15, 6, 10, 52, 1, 100, 0, 2
43, 91, 79, 100, 63, 67, 34, 38, 0, 14, 11, 13, 56, 9, 100, 0, 2
0, 96, 9, 97, 50, 100, 47, 64, 22, 32, 19, 0, 60, 5, 100, 19, 2
38, 75, 62, 100, 56, 76, 28, 50, 0, 24, 4, 0, 52, 1, 100, 6, 2
63, 91, 66, 100, 100, 87, 65, 60, 28, 35, 0, 7, 47, 0, 88, 0, 2
31, 67, 35, 99, 81, 100, 73, 56, 37, 23, 0, 2, 50, 0, 100, 3, 2
53, 70, 71, 100, 68, 58, 38, 23, 0, 7, 22, 30, 63, 21, 100, 0, 2
0, 86, 39, 100, 51, 66, 35, 32, 8, 1, 1, 0, 51, 15, 100, 0, 2
42, 66, 54, 100, 81, 83, 57, 48, 24, 19, 0, 12, 50, 9, 100, 0, 2
0, 66, 20, 100, 51, 93, 50, 51, 33, 13, 25, 0, 62, 8, 100, 7, 2
30, 59, 46, 100, 49, 47, 27, 5, 0, 7, 33, 16, 66, 0, 100, 4, 2
21, 87, 61, 100, 71, 66, 38, 36, 0, 12, 15, 1, 60, 1, 100, 0, 2
0, 69, 26, 100, 54, 67, 45, 23, 5, 0, 6, 0, 53, 0, 100, 1, 2
21, 74, 30, 100, 72, 77, 66, 36, 31, 2, 0, 14, 52, 24, 100, 0, 2
32, 80, 72, 100, 82, 76, 55, 47, 24, 20, 0, 0, 50, 7, 100, 3, 2
50, 60, 47, 100, 92, 95, 88, 47, 48, 15, 0, 0, 49, 5, 100, 3, 2
44, 64, 60, 100, 97, 83, 77, 43, 39, 11, 0, 13, 51, 23, 100, 0, 2
10, 58, 26, 99, 67, 100, 59, 57, 29, 22, 0, 0, 50, 7, 100, 0, 2
16, 59, 30, 100, 55, 87, 34, 45, 0, 12, 2, 0, 51, 4, 100, 7, 2
13, 78, 35, 100, 83, 96, 63, 66, 27, 42, 0, 13, 43, 0, 100, 1, 2
32, 81, 70, 100, 95, 83, 69, 55, 35, 31, 0, 9, 49, 2, 100, 0, 2
0, 85, 30, 100, 48, 73, 33, 40, 9, 13, 24, 0, 65, 4, 100, 10, 2
19, 80, 46, 100, 46, 66, 28, 35, 0, 12, 24, 1, 63, 0, 100, 1, 2
29, 94, 54, 100, 54, 64, 31, 32, 0, 10, 26, 7, 62, 3, 100, 0, 2
0, 86, 35, 100, 66, 81, 66, 55, 51, 30, 26, 8, 49, 0, 100, 1, 2
41, 100, 69, 100, 54, 69, 24, 50, 0, 36, 35, 31, 68, 14, 100, 0, 2
41, 84, 58, 100, 62, 66, 35, 38, 0, 19, 24, 6, 64, 0, 100, 16, 2
72, 77, 97, 100, 100, 73, 74, 42, 40, 16, 0, 0, 36, 6, 82, 4, 2
1, 78, 16, 100, 61, 93, 50, 64, 21, 39, 0, 11, 46, 0, 100, 0, 2
6, 73, 36, 100, 45, 66, 31, 30, 0, 0, 5, 10, 52, 7, 100, 9, 2
41, 72, 44, 100, 84, 94, 72, 58, 41, 26, 0, 0, 41, 14, 100, 6, 2
0, 63, 23, 100, 56, 78, 48, 34, 19, 0, 11, 13, 55, 23, 100, 11, 2
20, 76, 54, 100, 88, 82, 61, 53, 20, 28, 0, 19, 59, 21, 100, 0, 2
16, 71, 44, 100, 64, 71, 40, 31, 0, 11, 23, 12, 66, 0, 100, 15, 2
25, 71, 44, 100, 65, 81, 37, 52, 0, 30, 9, 18, 54, 10, 100, 0, 2
61, 79, 90, 100, 100, 78, 76, 54, 42, 32, 7, 13, 0, 0, 49, 3, 2
22, 71, 44, 100, 56, 74, 32, 32, 0, 0, 18, 15, 59, 24, 100, 38, 2
16, 71, 20, 100, 52, 81, 36, 49, 5, 22, 0, 2, 50, 3, 100, 0, 2
47, 88, 72, 100, 65, 44, 36, 8, 0, 0, 27, 20, 63, 5, 100, 3, 2
12, 75, 46, 100, 66, 74, 41, 42, 6, 14, 0, 15, 51, 11, 100, 0, 2
1, 82, 32, 100, 48, 71, 38, 41, 12, 13, 0, 6, 49, 0, 100, 1, 2
39, 88, 47, 100, 82, 81, 59, 54, 24, 32, 0, 7, 48, 0, 100, 1, 2
0, 83, 30, 100, 78, 96, 100, 74, 70, 51, 37, 30, 35, 7, 83, 0, 2
20, 98, 49, 100, 51, 65, 31, 36, 0, 16, 28, 10, 64, 5, 100, 0, 2
0, 79, 21, 100, 31, 68, 22, 34, 7, 2, 34, 0, 69, 8, 100, 11, 2
8, 80, 40, 100, 61, 67, 38, 31, 0, 12, 21, 27, 61, 10, 100, 0, 2
24, 85, 59, 100, 73, 63, 46, 29, 0, 16, 5, 29, 54, 19, 100, 0, 2
0, 78, 27, 100, 42, 70, 29, 33, 1, 4, 14, 5, 57, 0, 100, 4, 2
32, 73, 59, 100, 81, 71, 54, 36, 16, 9, 0, 2, 50, 2, 100, 0, 2
21, 79, 14, 100, 61, 75, 51, 35, 0, 12, 16, 10, 79, 0, 100, 30, 2
35, 79, 66, 100, 87, 72, 69, 38, 36, 10, 0, 0, 50, 4, 100, 5, 2
0, 84, 36, 100, 65, 78, 53, 46, 22, 19, 15, 17, 62, 19, 100, 0, 2
8, 72, 41, 100, 70, 72, 47, 35, 9, 7, 0, 6, 50, 9, 100, 0, 2
13, 77, 44, 100, 51, 68, 40, 36, 15, 7, 0, 1, 50, 3, 100, 0, 2
27, 72, 42, 100, 87, 96, 69, 58, 35, 28, 0, 7, 50, 5, 100, 0, 2
30, 83, 62, 100, 51, 69, 29, 40, 0, 14, 1, 0, 50, 8, 100, 10, 2
55, 73, 57, 100, 92, 89, 75, 50, 43, 16, 0, 0, 44, 19, 100, 12, 2
0, 83, 22, 100, 38, 70, 27, 30, 14, 0, 42, 1, 71, 2, 100, 5, 2
44, 73, 66, 100, 100, 88, 74, 57, 33, 32, 0, 21, 53, 19, 99, 0, 2
0, 80, 22, 100, 24, 66, 7, 34, 0, 14, 34, 9, 69, 4, 100, 0, 2
8, 66, 9, 100, 45, 88, 37, 49, 0, 22, 20, 22, 66, 0, 100, 25, 2
38, 70, 61, 100, 91, 86, 72, 53, 39, 24, 0, 0, 47, 12, 100, 11, 2
49, 74, 56, 100, 76, 75, 50, 37, 14, 6, 0, 8, 50, 9, 100, 0, 2
0, 73, 21, 92, 57, 100, 79, 84, 74, 61, 68, 38, 71, 15, 100, 0, 2
0, 76, 24, 100, 65, 97, 61, 63, 40, 31, 6, 5, 51, 2, 100, 0, 2
12, 78, 40, 100, 74, 77, 52, 41, 13, 14, 0, 17, 50, 8, 100, 0, 2
41, 75, 62, 100, 100, 94, 74, 67, 37, 43, 0, 20, 23, 2, 83, 0, 2
24, 82, 62, 100, 76, 71, 52, 40, 13, 16, 0, 13, 52, 13, 100, 0, 2
0, 92, 27, 100, 77, 97, 70, 70, 37, 46, 12, 20, 49, 2, 100, 0, 2
41, 81, 48, 100, 67, 71, 50, 36, 0, 26, 29, 19, 72, 0, 100, 31, 2
0, 90, 41, 100, 69, 86, 59, 64, 45, 43, 33, 22, 49, 3, 100, 0, 2
26, 95, 58, 100, 73, 74, 55, 47, 27, 23, 0, 0, 49, 2, 100, 2, 2
0, 54, 4, 100, 43, 98, 36, 48, 10, 6, 11, 2, 56, 9, 100, 0, 2
26, 73, 0, 66, 38, 100, 50, 90, 20, 47, 6, 19, 52, 0, 100, 9, 2
4, 82, 47, 100, 84, 85, 77, 50, 44, 21, 0, 13, 53, 16, 100, 0, 2
0, 78, 23, 100, 52, 88, 39, 62, 25, 37, 11, 12, 47, 0, 100, 4, 2
32, 76, 70, 100, 100, 72, 66, 38, 7, 19, 0, 33, 59, 18, 91, 0, 2
32, 53, 41, 90, 100, 100, 94, 60, 56, 25, 0, 0, 30, 9, 99, 11, 2
1, 73, 29, 100, 74, 97, 56, 63, 21, 34, 0, 4, 50, 0, 100, 0, 2
35, 76, 55, 100, 72, 70, 43, 33, 0, 9, 15, 13, 64, 0, 100, 13, 2
36, 69, 33, 100, 64, 85, 43, 48, 0, 21, 6, 19, 57, 0, 100, 20, 2
27, 99, 50, 100, 40, 57, 19, 21, 0, 14, 33, 15, 65, 0, 100, 12, 2
0, 86, 37, 100, 95, 92, 87, 67, 55, 44, 18, 23, 32, 2, 100, 0, 2
35, 80, 69, 100, 66, 58, 39, 24, 0, 0, 9, 13, 54, 13, 100, 7, 2
13, 71, 40, 100, 65, 69, 41, 34, 0, 12, 2, 8, 51, 6, 100, 0, 2
0, 99, 27, 100, 49, 83, 51, 55, 43, 29, 44, 3, 72, 0, 100, 2, 2
20, 82, 11, 97, 93, 100, 100, 76, 61, 52, 11, 30, 0, 7, 85, 0, 2
0, 75, 20, 100, 49, 94, 42, 58, 28, 25, 38, 0, 70, 4, 100, 12, 2
0, 64, 12, 98, 47, 100, 30, 63, 5, 29, 15, 3, 56, 0, 100, 1, 2
9, 67, 32, 100, 58, 79, 43, 42, 17, 8, 0, 0, 49, 12, 100, 1, 2
28, 58, 25, 97, 68, 100, 69, 59, 44, 22, 0, 0, 47, 10, 100, 1, 2
54, 73, 78, 100, 90, 67, 67, 31, 29, 3, 0, 8, 49, 10, 100, 0, 2
25, 70, 54, 100, 60, 66, 35, 27, 0, 1, 19, 10, 61, 0, 100, 0, 2
18, 88, 47, 100, 47, 71, 21, 47, 0, 21, 22, 1, 61, 0, 100, 3, 2
17, 92, 55, 100, 69, 71, 38, 50, 0, 38, 23, 25, 61, 13, 100, 0, 2
23, 78, 26, 100, 62, 85, 34, 55, 0, 27, 1, 0, 51, 0, 100, 7, 2
59, 84, 83, 100, 91, 70, 74, 41, 38, 19, 0, 0, 49, 0, 100, 4, 2
16, 56, 30, 100, 54, 79, 36, 31, 0, 3, 19, 9, 60, 7, 100, 0, 2
0, 64, 16, 100, 57, 94, 37, 53, 0, 22, 5, 18, 52, 8, 100, 0, 2
24, 91, 67, 100, 61, 65, 36, 33, 0, 6, 0, 13, 50, 3, 100, 0, 2
10, 60, 31, 100, 61, 82, 37, 36, 2, 0, 0, 0, 50, 2, 100, 3, 2
0, 93, 42, 100, 58, 73, 35, 43, 2, 20, 12, 7, 55, 1, 100, 0, 2
0, 82, 35, 100, 58, 85, 42, 57, 21, 29, 15, 0, 58, 2, 100, 11, 2
51, 78, 81, 100, 86, 65, 53, 31, 10, 8, 0, 19, 50, 10, 100, 0, 2
12, 87, 58, 100, 77, 74, 43, 45, 5, 20, 0, 3, 55, 1, 100, 0, 2
15, 76, 23, 100, 81, 95, 78, 62, 43, 35, 0, 10, 38, 0, 100, 3, 2
0, 70, 34, 93, 82, 100, 93, 72, 67, 44, 33, 20, 49, 3, 100, 0, 2
58, 67, 24, 85, 86, 100, 92, 70, 48, 42, 0, 14, 29, 0, 100, 7, 2
0, 91, 34, 100, 65, 83, 43, 56, 12, 36, 25, 13, 63, 7, 100, 0, 2
0, 77, 17, 100, 55, 96, 58, 62, 40, 31, 22, 1, 60, 0, 100, 3, 2
18, 92, 51, 100, 44, 64, 26, 30, 0, 0, 12, 20, 57, 14, 100, 12, 2
0, 89, 15, 100, 56, 97, 39, 64, 12, 33, 12, 2, 57, 0, 100, 11, 2
53, 81, 66, 100, 86, 70, 77, 35, 43, 9, 0, 8, 51, 11, 100, 0, 2
46, 95, 87, 100, 92, 56, 59, 20, 15, 0, 0, 12, 50, 14, 100, 11, 2
31, 65, 0, 88, 40, 100, 68, 72, 56, 32, 28, 0, 57, 1, 100, 6, 2
4, 80, 0, 100, 37, 82, 33, 53, 5, 28, 4, 6, 52, 2, 100, 0, 2
0, 88, 28, 100, 71, 96, 63, 66, 36, 39, 23, 9, 64, 0, 100, 2, 2
54, 78, 77, 100, 64, 60, 36, 27, 0, 2, 12, 4, 56, 2, 100, 0, 2
43, 80, 46, 100, 83, 79, 61, 39, 20, 12, 0, 14, 51, 16, 100, 0, 2
0, 75, 47, 100, 100, 94, 94, 58, 60, 27, 7, 4, 30, 5, 98, 0, 2
51, 80, 56, 100, 100, 93, 82, 53, 45, 20, 0, 0, 42, 10, 94, 1, 2
0, 69, 29, 100, 49, 75, 33, 36, 3, 4, 9, 14, 54, 6, 100, 0, 2
33, 91, 79, 100, 100, 79, 79, 56, 41, 37, 0, 20, 37, 7, 93, 0, 2
10, 71, 44, 100, 67, 76, 52, 37, 24, 4, 0, 5, 49, 9, 100, 0, 2
37, 97, 84, 100, 92, 69, 51, 48, 4, 35, 0, 18, 49, 7, 100, 0, 2
29, 80, 33, 100, 71, 89, 55, 43, 20, 8, 0, 5, 50, 4, 100, 0, 2
10, 81, 37, 100, 56, 62, 44, 21, 0, 13, 35, 25, 75, 0, 100, 30, 2
0, 81, 29, 100, 61, 87, 56, 49, 34, 17, 35, 0, 69, 2, 100, 5, 2
15, 71, 38, 100, 73, 89, 59, 56, 30, 28, 0, 0, 49, 5, 100, 17, 2
41, 73, 60, 100, 72, 73, 61, 40, 37, 10, 0, 0, 49, 1, 100, 2, 2
1, 68, 4, 100, 55, 77, 55, 31, 7, 2, 0, 6, 60, 0, 100, 19, 2
34, 80, 61, 100, 56, 60, 28, 28, 0, 0, 33, 5, 67, 7, 100, 7, 2
1, 91, 44, 100, 75, 81, 39, 57, 3, 34, 0, 7, 50, 0, 100, 2, 2
20, 100, 42, 87, 29, 67, 13, 48, 0, 28, 13, 9, 55, 2, 100, 0, 2
0, 87, 23, 100, 44, 80, 36, 52, 23, 25, 25, 0, 63, 0, 100, 4, 2
50, 84, 85, 100, 100, 64, 73, 27, 32, 0, 0, 18, 45, 31, 81, 0, 2
13, 79, 31, 100, 73, 82, 59, 45, 17, 19, 0, 23, 53, 17, 100, 0, 2
4, 92, 62, 100, 100, 81, 53, 55, 0, 32, 18, 12, 84, 7, 88, 0, 2
6, 48, 32, 77, 75, 100, 100, 79, 73, 51, 33, 26, 0, 1, 62, 0, 2
46, 95, 0, 94, 18, 100, 94, 92, 59, 61, 4, 32, 49, 7, 100, 0, 2
0, 83, 35, 100, 86, 88, 42, 63, 52, 47, 100, 27, 60, 4, 2, 0, 3
42, 81, 52, 100, 96, 76, 72, 47, 77, 37, 100, 7, 39, 0, 0, 22, 3
12, 82, 41, 100, 84, 84, 54, 51, 88, 43, 100, 10, 50, 0, 0, 6, 3
13, 90, 64, 100, 90, 74, 39, 58, 97, 53, 100, 20, 51, 0, 0, 12, 3
12, 77, 40, 100, 74, 85, 58, 55, 100, 40, 94, 14, 49, 2, 0, 0, 3
0, 86, 37, 100, 85, 93, 72, 67, 94, 36, 100, 4, 53, 0, 6, 11, 3
52, 80, 84, 100, 100, 75, 58, 53, 91, 48, 89, 10, 44, 0, 0, 16, 3
30, 84, 36, 100, 79, 90, 56, 63, 86, 51, 100, 26, 61, 4, 0, 0, 3
39, 96, 79, 100, 93, 79, 67, 57, 100, 38, 88, 13, 46, 0, 0, 2, 3
7, 90, 55, 100, 93, 82, 79, 54, 41, 31, 0, 10, 40, 0, 100, 0, 3
4, 80, 50, 100, 100, 91, 71, 60, 46, 44, 89, 25, 51, 0, 0, 6, 3
28, 75, 42, 100, 87, 95, 68, 61, 87, 42, 100, 10, 51, 0, 0, 12, 3
6, 85, 55, 100, 70, 81, 32, 55, 68, 43, 100, 20, 56, 0, 0, 1, 3
0, 83, 33, 100, 68, 88, 67, 65, 79, 42, 100, 21, 59, 7, 6, 0, 3
16, 86, 70, 100, 85, 71, 51, 43, 100, 40, 97, 7, 37, 0, 0, 26, 3
47, 74, 68, 100, 100, 88, 74, 60, 62, 34, 96, 18, 52, 0, 0, 4, 3
0, 89, 34, 100, 61, 85, 52, 60, 66, 37, 100, 21, 86, 4, 44, 0, 3
22, 77, 34, 100, 90, 99, 65, 67, 72, 56, 100, 28, 58, 2, 0, 0, 3
34, 95, 78, 100, 100, 83, 65, 63, 91, 37, 91, 11, 46, 0, 0, 5, 3
33, 100, 84, 95, 81, 73, 58, 56, 100, 38, 99, 13, 51, 0, 0, 2, 3
2, 75, 36, 100, 87, 93, 58, 62, 94, 49, 100, 19, 50, 0, 0, 16, 3
35, 78, 50, 100, 100, 91, 78, 61, 88, 47, 95, 16, 47, 0, 0, 7, 3
51, 77, 74, 100, 100, 78, 72, 49, 94, 33, 80, 4, 33, 0, 0, 24, 3
0, 77, 30, 100, 74, 96, 56, 63, 75, 43, 100, 14, 59, 0, 13, 5, 3
18, 78, 53, 100, 85, 85, 48, 61, 71, 46, 100, 20, 56, 0, 0, 5, 3
20, 91, 59, 100, 100, 91, 84, 71, 52, 53, 64, 32, 39, 12, 0, 0, 3
0, 84, 39, 100, 79, 78, 39, 55, 67, 48, 100, 21, 62, 0, 15, 10, 3
21, 84, 41, 100, 77, 79, 34, 53, 80, 54, 100, 21, 52, 0, 0, 14, 3
17, 82, 56, 100, 100, 90, 64, 66, 85, 40, 94, 12, 48, 3, 0, 0, 3
23, 96, 79, 100, 100, 86, 74, 66, 72, 44, 88, 23, 53, 6, 0, 0, 3
21, 73, 45, 100, 85, 99, 69, 67, 100, 47, 90, 16, 46, 0, 0, 6, 3
4, 89, 43, 100, 63, 79, 28, 55, 63, 41, 100, 25, 53, 9, 0, 0, 3
9, 84, 44, 100, 67, 78, 27, 55, 83, 44, 100, 14, 48, 0, 0, 3, 3
42, 98, 89, 100, 73, 72, 59, 52, 100, 32, 88, 3, 41, 0, 0, 19, 3
17, 91, 50, 100, 76, 77, 63, 59, 100, 38, 84, 10, 35, 0, 0, 12, 3
25, 96, 76, 100, 84, 73, 43, 51, 80, 39, 100, 13, 52, 1, 0, 0, 3
55, 88, 83, 100, 71, 70, 89, 68, 100, 31, 74, 1, 33, 0, 0, 24, 3
13, 72, 27, 98, 93, 100, 100, 75, 58, 54, 85, 37, 56, 14, 0, 0, 3
55, 79, 82, 100, 98, 81, 69, 60, 100, 42, 85, 19, 45, 5, 0, 0, 3
40, 82, 58, 100, 79, 77, 57, 62, 100, 44, 83, 16, 37, 0, 0, 11, 3
0, 91, 39, 100, 72, 90, 79, 69, 92, 50, 100, 31, 89, 12, 52, 0, 3
0, 79, 34, 100, 64, 87, 57, 59, 100, 48, 92, 16, 50, 0, 9, 11, 3
0, 92, 38, 100, 87, 93, 70, 71, 72, 47, 100, 22, 64, 3, 15, 0, 3
17, 88, 56, 100, 100, 99, 92, 75, 61, 55, 70, 29, 42, 9, 0, 0, 3
32, 84, 65, 100, 76, 75, 66, 46, 100, 30, 79, 7, 40, 0, 0, 3, 3
4, 81, 35, 100, 45, 75, 25, 56, 82, 53, 100, 25, 57, 6, 0, 0, 3
26, 84, 72, 100, 92, 78, 51, 53, 70, 49, 100, 23, 58, 0, 0, 7, 3
0, 92, 42, 100, 90, 100, 100, 83, 71, 63, 57, 40, 44, 17, 14, 0, 3
45, 87, 41, 100, 89, 96, 54, 65, 68, 55, 100, 26, 60, 0, 0, 3, 3
0, 78, 36, 100, 81, 87, 62, 57, 84, 51, 100, 18, 57, 0, 12, 13, 3
21, 83, 55, 100, 92, 86, 73, 61, 92, 35, 100, 9, 52, 0, 0, 0, 3
50, 80, 76, 100, 93, 83, 78, 62, 100, 38, 82, 12, 42, 0, 0, 9, 3
38, 99, 77, 100, 100, 78, 66, 59, 98, 35, 80, 9, 37, 0, 0, 9, 3
51, 87, 81, 100, 92, 72, 59, 45, 100, 39, 96, 10, 46, 0, 0, 11, 3
0, 85, 39, 100, 84, 94, 62, 65, 77, 47, 100, 22, 63, 0, 25, 8, 3
32, 94, 70, 100, 100, 94, 71, 76, 51, 55, 53, 30, 37, 10, 0, 0, 3
0, 44, 11, 72, 48, 93, 98, 100, 100, 74, 70, 50, 64, 27, 82, 0, 3
19, 73, 54, 91, 100, 100, 99, 78, 86, 52, 78, 26, 43, 8, 0, 0, 3
0, 93, 36, 100, 79, 98, 94, 79, 72, 57, 100, 33, 79, 11, 38, 0, 3
16, 83, 60, 100, 100, 80, 71, 53, 72, 45, 96, 22, 49, 0, 0, 3, 3
24, 78, 56, 100, 96, 83, 77, 53, 100, 39, 97, 10, 46, 0, 0, 18, 3
2, 83, 32, 100, 69, 84, 41, 59, 76, 40, 100, 15, 54, 0, 0, 10, 3
39, 92, 89, 100, 95, 77, 53, 57, 91, 45, 100, 17, 55, 0, 0, 2, 3
27, 91, 37, 99, 100, 100, 78, 77, 63, 53, 75, 29, 57, 5, 0, 0, 3
13, 90, 44, 100, 91, 99, 80, 71, 100, 43, 92, 17, 47, 5, 0, 0, 3
27, 82, 58, 100, 73, 83, 68, 53, 100, 34, 76, 8, 38, 0, 0, 5, 3
43, 77, 53, 100, 95, 94, 68, 67, 80, 53, 100, 29, 57, 7, 0, 0, 3
40, 83, 71, 100, 99, 79, 66, 54, 84, 44, 100, 18, 56, 0, 0, 3, 3
66, 89, 100, 100, 99, 81, 77, 61, 64, 38, 67, 15, 38, 1, 0, 0, 3
39, 83, 63, 100, 78, 78, 71, 61, 100, 39, 78, 11, 36, 0, 0, 17, 3
0, 96, 51, 100, 98, 88, 87, 61, 53, 42, 100, 27, 68, 7, 17, 0, 3
59, 73, 48, 100, 99, 95, 81, 63, 93, 44, 100, 13, 50, 0, 0, 11, 3
37, 96, 80, 100, 100, 79, 58, 64, 100, 45, 99, 17, 55, 0, 0, 1, 3
33, 77, 64, 100, 100, 89, 68, 62, 78, 43, 86, 12, 44, 0, 0, 2, 3
53, 93, 96, 100, 99, 76, 65, 55, 79, 36, 100, 14, 54, 0, 0, 0, 3
19, 93, 66, 100, 78, 78, 41, 58, 63, 41, 100, 23, 53, 9, 0, 0, 3
7, 84, 45, 100, 79, 83, 53, 66, 100, 52, 93, 19, 50, 0, 0, 5, 3
0, 70, 14, 97, 66, 100, 100, 79, 66, 55, 94, 27, 90, 0, 41, 2, 3
32, 84, 68, 100, 100, 89, 73, 61, 95, 42, 88, 11, 44, 0, 0, 15, 3
5, 70, 34, 100, 85, 83, 56, 52, 75, 43, 100, 12, 41, 0, 0, 20, 3
0, 79, 40, 100, 87, 89, 66, 60, 82, 46, 100, 19, 56, 0, 4, 3, 3
44, 82, 79, 100, 100, 81, 73, 56, 82, 45, 80, 17, 42, 0, 0, 13, 3
64, 86, 79, 100, 100, 87, 73, 63, 93, 41, 83, 13, 43, 0, 0, 5, 3
0, 85, 41, 100, 70, 82, 54, 53, 100, 49, 90, 21, 51, 2, 5, 0, 3
35, 72, 26, 94, 91, 100, 82, 67, 64, 51, 100, 26, 53, 0, 0, 3, 3
24, 77, 54, 100, 81, 83, 59, 52, 100, 36, 95, 10, 48, 0, 0, 5, 3
51, 80, 71, 100, 100, 86, 79, 64, 53, 44, 62, 19, 41, 0, 0, 1, 3
46, 85, 75, 100, 79, 72, 53, 56, 100, 46, 95, 15, 49, 0, 0, 15, 3
30, 82, 64, 100, 100, 84, 68, 62, 62, 47, 85, 23, 50, 3, 0, 0, 3
2, 79, 48, 100, 77, 83, 60, 53, 100, 28, 83, 0, 23, 1, 0, 30, 3
14, 90, 51, 100, 68, 78, 71, 53, 100, 34, 79, 11, 41, 1, 0, 0, 3
8, 77, 39, 95, 86, 100, 100, 80, 68, 59, 73, 35, 40, 15, 0, 0, 3
36, 90, 84, 100, 100, 75, 62, 51, 82, 45, 85, 13, 38, 0, 0, 19, 3
12, 67, 34, 92, 100, 100, 77, 71, 77, 51, 89, 22, 40, 0, 0, 17, 3
0, 98, 54, 100, 70, 84, 67, 65, 80, 45, 100, 27, 94, 9, 44, 0, 3
28, 81, 59, 100, 72, 73, 43, 55, 96, 48, 100, 16, 50, 0, 0, 10, 3
4, 90, 53, 100, 100, 91, 66, 68, 78, 39, 97, 9, 51, 0, 0, 4, 3
15, 87, 60, 100, 95, 84, 50, 66, 96, 49, 100, 18, 56, 0, 0, 1, 3
52, 89, 75, 100, 88, 73, 68, 45, 100, 30, 86, 7, 38, 0, 0, 12, 3
34, 99, 14, 98, 68, 100, 84, 68, 70, 43, 100, 11, 53, 0, 0, 8, 3
61, 85, 74, 100, 92, 77, 65, 54, 91, 38, 100, 14, 54, 0, 0, 4, 3
16, 87, 45, 100, 93, 94, 64, 71, 85, 49, 100, 25, 53, 10, 0, 0, 3
12, 73, 22, 100, 72, 80, 26, 54, 56, 47, 100, 20, 50, 0, 0, 18, 3
38, 96, 78, 100, 91, 82, 51, 60, 88, 35, 100, 4, 48, 0, 0, 5, 3
33, 92, 72, 100, 100, 88, 80, 69, 61, 49, 67, 27, 35, 12, 0, 0, 3
31, 98, 50, 100, 100, 82, 61, 59, 29, 43, 95, 32, 65, 12, 0, 0, 3
0, 100, 52, 97, 70, 80, 80, 61, 95, 44, 100, 25, 66, 10, 18, 0, 3
14, 82, 45, 100, 57, 74, 43, 53, 100, 51, 100, 25, 58, 5, 0, 0, 3
16, 78, 44, 100, 95, 95, 75, 66, 51, 43, 100, 31, 59, 9, 0, 0, 3
53, 92, 75, 100, 72, 71, 64, 60, 100, 44, 78, 15, 32, 0, 0, 10, 3
6, 97, 63, 100, 95, 79, 48, 60, 67, 52, 100, 28, 56, 8, 0, 0, 3
25, 85, 59, 100, 86, 89, 86, 67, 100, 45, 88, 24, 49, 9, 0, 0, 3
25, 79, 35, 100, 78, 78, 50, 50, 68, 48, 100, 21, 59, 0, 0, 11, 3
0, 80, 38, 100, 95, 95, 57, 71, 51, 51, 100, 31, 95, 2, 36, 0, 3
49, 79, 58, 100, 91, 85, 80, 58, 100, 44, 85, 20, 44, 7, 0, 0, 3
30, 78, 64, 100, 90, 82, 62, 57, 95, 42, 100, 17, 52, 4, 0, 0, 3
41, 85, 77, 100, 92, 73, 66, 49, 100, 31, 78, 5, 37, 0, 0, 15, 3
33, 82, 53, 99, 100, 100, 73, 72, 81, 48, 89, 20, 48, 2, 0, 0, 3
61, 100, 100, 84, 84, 62, 37, 53, 71, 39, 87, 15, 47, 0, 0, 4, 3
37, 90, 73, 100, 100, 90, 64, 72, 83, 45, 83, 16, 43, 3, 0, 0, 3
24, 78, 51, 100, 91, 89, 70, 63, 98, 43, 100, 17, 53, 0, 0, 10, 3
25, 79, 57, 100, 85, 78, 56, 45, 84, 42, 100, 11, 52, 0, 0, 2, 3
0, 90, 45, 100, 85, 88, 57, 64, 69, 40, 100, 17, 67, 1, 17, 0, 3
44, 92, 62, 100, 100, 91, 76, 64, 91, 43, 83, 14, 42, 0, 0, 13, 3
40, 84, 79, 100, 100, 78, 65, 58, 87, 44, 87, 25, 42, 14, 0, 0, 3
